team2,team1,notsure1,date,H_A_N1,points1,H_A_N2,points2,team1_name,team2_name,team1_madness,team2_madness
3,93,734103,2009-11-27,0,60,0,51,Florida_St,Alabama,1,0
3,102,734188,2010-02-20,1,76,-1,70,Georgia,Alabama,0,0
3,134,734125,2009-12-19,0,87,0,74,Kansas_St,Alabama,1,0
3,137,734177,2010-02-09,1,66,-1,55,Kentucky,Alabama,1,0
3,169,734174,2010-02-06,1,74,-1,67,Mississippi,Alabama,0,0
3,169,734195,2010-02-27,-1,76,1,73,Mississippi,Alabama,0,0
3,170,734192,2010-02-24,1,74,-1,66,Mississippi_St,Alabama,0,0
3,230,734118,2009-12-12,-1,73,1,65,Purdue,Alabama,1,0
3,282,734156,2010-01-19,-1,63,1,56,Tennessee,Alabama,1,0
3,319,734150,2010-01-13,-1,65,1,64,Vanderbilt,Alabama,1,0
4,5,734153,2010-01-16,1,83,-1,69,Alabama_St,Alabama_A&M,0,0
4,5,734181,2010-02-13,-1,80,1,76,Alabama_St,Alabama_A&M,0,0
4,13,734146,2010-01-09,-1,82,1,72,Ark_Pine_Bluff,Alabama_A&M,1,0
4,13,734174,2010-02-06,1,62,-1,55,Ark_Pine_Bluff,Alabama_A&M,1,0
4,17,734107,2009-12-01,0,87,0,52,Auburn,Alabama_A&M,0,0
4,93,734137,2009-12-31,1,81,-1,34,Florida_St,Alabama_A&M,1,0
4,106,734143,2010-01-06,1,64,-1,62,Grambling,Alabama_A&M,0,0
4,129,734141,2010-01-04,1,71,-1,60,Jackson_St,Alabama_A&M,0,0
4,129,734200,2010-03-04,-1,70,1,64,Jackson_St,Alabama_A&M,0,0
4,226,734195,2010-02-27,1,62,-1,53,Prairie_View,Alabama_A&M,0,0
4,261,734089,2009-11-13,1,88,-1,50,South_Carolina,Alabama_A&M,0,0
4,283,734121,2009-12-15,1,80,-1,77,Tennessee_St,Alabama_A&M,0,0
4,295,734169,2010-02-01,-1,67,1,62,TX_Southern,Alabama_A&M,0,0
4,295,734197,2010-03-01,1,98,-1,57,TX_Southern,Alabama_A&M,0,0
5,13,734176,2010-02-08,1,47,-1,42,Ark_Pine_Bluff,Alabama_St,1,0
5,14,734122,2009-12-16,1,76,-1,51,Arkansas,Alabama_St,0,0
5,17,734128,2009-12-22,1,94,-1,78,Auburn,Alabama_St,0,0
5,21,734097,2009-11-21,1,78,-1,42,Belmont,Alabama_St,0,0
5,71,734108,2009-12-02,1,58,-1,50,DePaul,Alabama_St,0,0
5,85,734110,2009-12-04,1,61,-1,57,Evansville,Alabama_St,0,0
5,129,734143,2010-01-06,1,63,-1,62,Jackson_St,Alabama_St,0,0
5,129,734202,2010-03-06,-1,60,1,59,Jackson_St,Alabama_St,0,0
5,169,734092,2009-11-16,1,90,-1,53,Mississippi,Alabama_St,0,0
5,179,734146,2010-01-09,-1,76,1,73,MS_Valley_St,Alabama_St,0,0
5,179,734174,2010-02-06,1,82,-1,71,MS_Valley_St,Alabama_St,0,0
5,226,734169,2010-02-01,-1,56,1,55,Prairie_View,Alabama_St,0,0
5,241,734118,2009-12-12,1,82,-1,63,S_Illinois,Alabama_St,0,0
5,293,734106,2009-11-30,1,82,-1,55,Tulane,Alabama_St,0,0
6,23,734144,2010-01-07,-1,62,1,57,Binghamton,Albany_NY,0,0
6,23,734171,2010-02-03,1,78,-1,73,Binghamton,Albany_NY,0,0
6,26,734156,2010-01-19,1,79,-1,58,Boston_Univ,Albany_NY,0,0
6,26,734174,2010-02-06,-1,68,1,53,Boston_Univ,Albany_NY,0,0
6,42,734118,2009-12-12,1,70,-1,68,Central_Conn,Albany_NY,0,0
6,72,734097,2009-11-21,-1,66,1,54,Detroit,Albany_NY,0,0
6,88,734106,2009-11-30,1,81,-1,65,FL_Atlantic,Albany_NY,0,0
6,108,734164,2010-01-27,-1,64,1,62,Hartford,Albany_NY,0,0
6,108,734196,2010-02-28,1,85,-1,79,Hartford,Albany_NY,0,0
6,124,734123,2009-12-17,1,75,-1,62,Iona,Albany_NY,0,0
6,151,734128,2009-12-22,1,68,-1,56,Loyola-Chicago,Albany_NY,0,0
6,153,734158,2010-01-21,-1,63,1,54,Maine,Albany_NY,0,0
6,153,734192,2010-02-24,1,66,-1,53,Maine,Albany_NY,0,0
6,178,734089,2009-11-13,-1,69,1,65,Morgan_St,Albany_NY,1,0
6,192,734150,2010-01-13,1,67,-1,59,New_Hampshire,Albany_NY,0,0
6,192,734177,2010-02-09,-1,62,1,53,New_Hampshire,Albany_NY,0,0
6,200,734136,2009-12-30,1,87,-1,70,North_Carolina,Albany_NY,0,0
6,258,734111,2009-12-05,1,83,-1,54,Siena,Albany_NY,1,0
6,277,734161,2010-01-24,1,67,-1,61,Stony_Brook,Albany_NY,0,0
6,277,734187,2010-02-19,-1,68,1,66,Stony_Brook,Albany_NY,0,0
6,277,734202,2010-03-06,0,68,0,59,Stony_Brook,Albany_NY,0,0
6,278,734085,2009-11-09,1,75,-1,43,Syracuse,Albany_NY,1,0
6,300,734104,2009-11-28,1,76,-1,72,UCF,Albany_NY,0,0
6,320,734147,2010-01-10,-1,71,1,54,Vermont,Albany_NY,1,0
6,320,734167,2010-01-30,1,64,-1,46,Vermont,Albany_NY,1,0
7,4,734162,2010-01-25,-1,84,1,70,Alabama_A&M,Alcorn_St,0,0
7,4,734190,2010-02-22,1,72,-1,60,Alabama_A&M,Alcorn_St,0,0
7,5,734160,2010-01-23,-1,69,1,62,Alabama_St,Alcorn_St,0,0
7,5,734188,2010-02-20,1,91,-1,64,Alabama_St,Alcorn_St,0,0
7,6,734096,2009-11-20,1,71,-1,55,Albany_NY,Alcorn_St,0,0
7,13,734155,2010-01-18,1,93,-1,59,Ark_Pine_Bluff,Alcorn_St,1,0
7,13,734183,2010-02-15,-1,59,1,45,Ark_Pine_Bluff,Alcorn_St,1,0
7,14,734089,2009-11-13,1,130,-1,68,Arkansas,Alcorn_St,0,0
7,35,734136,2009-12-30,-1,68,1,64,C_Michigan,Alcorn_St,0,0
7,72,734098,2009-11-22,0,79,0,59,Detroit,Alcorn_St,0,0
7,106,734148,2010-01-11,-1,82,1,74,Grambling,Alcorn_St,0,0
7,106,734176,2010-02-08,1,73,-1,58,Grambling,Alcorn_St,0,0
7,129,734164,2010-01-27,-1,63,1,51,Jackson_St,Alcorn_St,0,0
7,129,734174,2010-02-06,1,85,-1,64,Jackson_St,Alcorn_St,0,0
7,133,734108,2009-12-02,1,98,-1,31,Kansas,Alcorn_St,1,0
7,179,734153,2010-01-16,1,80,-1,70,MS_Valley_St,Alcorn_St,0,0
7,194,734127,2009-12-21,1,97,-1,72,New_Mexico_St,Alcorn_St,1,0
7,212,734085,2009-11-09,1,100,-1,60,Ohio_St,Alcorn_St,1,0
7,226,734143,2010-01-06,1,82,-1,60,Prairie_View,Alcorn_St,0,0
7,237,734097,2009-11-21,0,107,0,76,Robert_Morris,Alcorn_St,1,0
7,260,734101,2009-11-25,1,83,-1,67,South_Alabama,Alcorn_St,0,0
7,265,734167,2010-01-30,1,84,-1,75,Southern_Univ,Alcorn_St,0,0
7,265,734195,2010-02-27,-1,60,1,57,Southern_Univ,Alcorn_St,0,0
7,295,734141,2010-01-04,1,89,-1,56,TX_Southern,Alcorn_St,0,0
7,295,734200,2010-03-04,-1,84,1,67,TX_Southern,Alcorn_St,0,0
7,303,734091,2009-11-15,1,82,-1,66,ULM,Alcorn_St,0,0
7,314,734102,2009-11-26,0,68,0,53,Utah_Valley,Alcorn_St,0,0
7,315,734125,2009-12-19,1,101,-1,41,UTEP,Alcorn_St,1,0
7,337,734106,2009-11-30,1,87,-1,52,Wichita_St,Alcorn_St,0,0
8,6,734092,2009-11-16,-1,51,1,50,Albany_NY,American_Univ,0,0
8,16,734157,2010-01-20,1,68,-1,48,Army,American_Univ,0,0
8,31,734150,2010-01-13,1,72,-1,68,Bucknell,American_Univ,0,0
8,31,734179,2010-02-11,-1,73,1,59,Bucknell,American_Univ,0,0
8,53,734181,2010-02-13,1,75,-1,74,Colgate,American_Univ,0,0
8,56,734141,2010-01-04,1,56,-1,51,Columbia,American_Univ,0,0
8,87,734099,2009-11-23,-1,72,1,56,Fairfield,American_Univ,0,0
8,88,734097,2009-11-21,-1,81,1,69,FL_Atlantic,American_Univ,0,0
8,90,734134,2009-12-28,1,76,-1,60,Florida,American_Univ,1,0
8,101,734111,2009-12-05,1,73,-1,46,Georgetown,American_Univ,1,0
8,113,734189,2010-02-21,1,64,-1,51,Holy_Cross,American_Univ,0,0
8,141,734146,2010-01-09,1,78,-1,67,Lehigh,American_Univ,1,0
8,141,734174,2010-02-06,-1,77,1,65,Lehigh,American_Univ,1,0
8,141,734203,2010-03-07,1,79,-1,57,Lehigh,American_Univ,1,0
8,154,734101,2009-11-25,-1,69,1,62,Manhattan,American_Univ,0,0
8,161,734104,2009-11-28,1,65,-1,58,MD_E_Shore,American_Univ,0,0
8,180,734094,2009-11-18,-1,73,1,62,Mt_St_Mary's,American_Univ,0,0
8,221,734127,2009-12-21,1,76,-1,57,Penn_St,American_Univ,0,0
8,269,734089,2009-11-13,1,65,-1,61,St_Francis_PA,American_Univ,0,0
8,304,734125,2009-12-19,-1,59,1,57,UMBC,American_Univ,0,0
9,14,734096,2009-11-20,1,81,-1,72,Arkansas,Appalachian_St,0,0
9,38,734136,2009-12-30,1,92,-1,63,Campbell,Appalachian_St,0,0
9,45,734167,2010-01-30,1,85,-1,80,Chattanooga,Appalachian_St,0,0
9,48,734143,2010-01-06,-1,62,1,58,Citadel,Appalachian_St,0,0
9,52,734185,2010-02-17,1,73,-1,72,Col_Charleston,Appalachian_St,0,0
9,67,734127,2009-12-21,1,65,-1,49,Dayton,Appalachian_St,0,0
9,84,734090,2009-11-14,1,62,-1,58,ETSU,Appalachian_St,1,0
9,96,734109,2009-12-03,-1,85,1,82,Furman,Appalachian_St,0,0
9,98,734157,2010-01-20,1,68,-1,65,Ga_Southern,Appalachian_St,0,0
9,148,734099,2009-11-23,1,80,-1,53,Louisville,Appalachian_St,1,0
10,11,734189,2010-02-21,-1,73,1,69,Arizona_St,Arizona,0,0
10,34,734134,2009-12-28,-1,99,1,69,BYU,Arizona,1,0
10,37,734193,2010-02-25,1,95,-1,71,California,Arizona,1,0
10,213,734112,2009-12-06,1,79,-1,62,Oklahoma,Arizona,0,0
10,218,734151,2010-01-14,1,67,-1,64,Oregon_St,Arizona,0,0
10,218,734181,2010-02-13,-1,63,1,55,Oregon_St,Arizona,0,0
10,246,734118,2009-12-12,1,63,-1,46,San_Diego_St,Arizona,1,0
10,308,734108,2009-12-02,-1,74,1,72,UNLV,Arizona,1,0
10,309,734137,2009-12-31,1,56,-1,50,USC,Arizona,0,0
10,319,734101,2009-11-25,0,84,0,72,Vanderbilt,Arizona,1,0
10,331,734172,2010-02-04,1,81,-1,75,Washington,Arizona,1,0
10,332,734145,2010-01-08,-1,78,1,76,Washington_St,Arizona,0,0
10,332,734174,2010-02-06,1,78,-1,60,Washington_St,Arizona,0,0
10,340,734099,2009-11-23,0,65,0,61,Wisconsin,Arizona,1,0
11,10,734160,2010-01-23,-1,77,1,58,Arizona,Arizona_St,0,0
11,20,734109,2009-12-03,-1,64,1,61,Baylor,Arizona_St,1,0
11,34,734114,2009-12-08,1,81,-1,68,BYU,Arizona_St,1,0
11,37,734165,2010-01-28,-1,78,1,70,California,Arizona_St,1,0
11,37,734195,2010-02-27,1,62,-1,46,California,Arizona_St,1,0
11,75,734101,2009-11-25,0,64,0,53,Duke,Arizona_St,1,0
11,301,734137,2009-12-31,1,72,-1,70,UCLA,Arizona_St,0,0
11,309,734139,2010-01-02,1,47,-1,37,USC,Arizona_St,0,0
11,331,734174,2010-02-06,1,79,-1,56,Washington,Arizona_St,1,0
12,15,734126,2009-12-20,1,69,-1,61,Arkansas_St,Ark_Little_Rock,0,0
12,15,734202,2010-03-06,0,89,0,82,Arkansas_St,Ark_Little_Rock,0,0
12,60,734098,2009-11-22,1,80,-1,65,Creighton,Ark_Little_Rock,0,0
12,70,734186,2010-02-18,1,62,-1,57,Denver,Ark_Little_Rock,0,0
12,88,734158,2010-01-21,1,77,-1,74,FL_Atlantic,Ark_Little_Rock,0,0
12,92,734160,2010-01-23,1,96,-1,81,Florida_Intl,Ark_Little_Rock,0,0
12,147,734101,2009-11-25,1,86,-1,66,Louisiana_Tech,Ark_Little_Rock,0,0
12,162,734118,2009-12-12,0,83,0,71,Memphis,Ark_Little_Rock,0,0
12,169,734089,2009-11-13,1,92,-1,64,Mississippi,Ark_Little_Rock,0,0
12,173,734108,2009-12-02,-1,75,1,62,Missouri_St,Ark_Little_Rock,0,0
12,181,734146,2010-01-09,-1,66,1,52,MTSU,Ark_Little_Rock,0,0
12,195,734151,2010-01-14,1,67,-1,66,New_Orleans,Ark_Little_Rock,0,0
12,203,734137,2009-12-31,-1,83,1,78,North_Texas,Ark_Little_Rock,1,0
12,203,734188,2010-02-20,1,83,-1,65,North_Texas,Ark_Little_Rock,1,0
12,260,734122,2009-12-16,1,74,-1,71,South_Alabama,Ark_Little_Rock,0,0
12,292,734193,2010-02-25,-1,76,1,73,Troy,Ark_Little_Rock,0,0
12,294,734093,2009-11-17,1,59,-1,45,Tulsa,Ark_Little_Rock,0,0
12,302,734174,2010-02-06,1,77,-1,51,ULL,Ark_Little_Rock,0,0
12,303,734139,2010-01-02,1,68,-1,64,ULM,Ark_Little_Rock,0,0
12,303,734179,2010-02-11,-1,67,1,64,ULM,Ark_Little_Rock,0,0
12,341,734181,2010-02-13,-1,67,1,46,WKU,Ark_Little_Rock,0,0
12,343,734128,2009-12-22,1,69,-1,47,Wright_St,Ark_Little_Rock,0,0
13,2,734103,2009-11-27,1,68,-1,65,Akron,Ark_Pine_Bluff,0,1
13,5,734148,2010-01-11,1,75,-1,73,Alabama_St,Ark_Pine_Bluff,0,1
13,11,734106,2009-11-30,1,74,-1,57,Arizona_St,Ark_Pine_Bluff,0,1
13,54,734089,2009-11-13,1,88,-1,72,Colorado,Ark_Pine_Bluff,0,1
13,70,734091,2009-11-15,1,75,-1,56,Denver,Ark_Pine_Bluff,0,1
13,104,734122,2009-12-16,1,65,-1,53,Georgia_Tech,Ark_Pine_Bluff,1,1
13,129,734169,2010-02-01,-1,72,1,67,Jackson_St,Ark_Pine_Bluff,0,1
13,129,734197,2010-03-01,1,57,-1,54,Jackson_St,Ark_Pine_Bluff,0,1
13,134,734127,2009-12-21,1,90,-1,76,Kansas_St,Ark_Pine_Bluff,1,1
13,166,734111,2009-12-05,1,67,-1,53,Michigan,Ark_Pine_Bluff,0,1
13,171,734125,2009-12-19,1,88,-1,70,Missouri,Ark_Pine_Bluff,1,1
13,214,734119,2009-12-13,1,81,-1,66,Oklahoma_St,Ark_Pine_Bluff,1,1
13,217,734134,2009-12-28,1,73,-1,53,Oregon,Ark_Pine_Bluff,0,1
13,295,734162,2010-01-25,1,70,-1,67,TX_Southern,Ark_Pine_Bluff,0,1
13,315,734094,2009-11-18,1,70,-1,52,UTEP,Ark_Pine_Bluff,1,1
14,3,734181,2010-02-13,1,73,-1,68,Alabama,Arkansas,0,0
14,17,734188,2010-02-20,1,92,-1,83,Auburn,Arkansas,0,0
14,20,734136,2009-12-30,0,70,0,47,Baylor,Arkansas,1,0
14,84,734103,2009-11-27,-1,94,1,85,ETSU,Arkansas,1,0
14,90,734158,2010-01-21,-1,71,1,66,Florida,Arkansas,1,0
14,137,734160,2010-01-23,1,101,-1,70,Kentucky,Arkansas,1,0
14,148,734093,2009-11-17,0,96,0,66,Louisville,Arkansas,1,0
14,152,734192,2010-02-24,1,65,-1,54,LSU,Arkansas,0,0
14,169,734202,2010-03-06,-1,68,1,66,Mississippi,Arkansas,0,0
14,170,734151,2010-01-14,1,82,-1,80,Mississippi_St,Arkansas,0,0
14,178,734100,2009-11-24,-1,97,1,94,Morgan_St,Arkansas,1,0
14,213,734108,2009-12-02,1,67,-1,47,Oklahoma,Arkansas,0,0
14,260,734105,2009-11-29,-1,74,1,61,South_Alabama,Arkansas,0,0
14,282,734199,2010-03-03,1,80,-1,73,Tennessee,Arkansas,1,0
14,285,734142,2010-01-05,-1,96,1,85,Texas,Arkansas,1,0
14,296,734139,2010-01-02,-1,73,1,72,UAB,Arkansas,0,0
14,319,734195,2010-02-27,-1,89,1,72,Vanderbilt,Arkansas,1,0
15,12,734172,2010-02-04,1,79,-1,77,Ark_Little_Rock,Arkansas_St,0,0
15,70,734137,2009-12-31,1,64,-1,55,Denver,Arkansas_St,0,0
15,88,734160,2010-01-23,1,78,-1,63,FL_Atlantic,Arkansas_St,0,0
15,123,734105,2009-11-29,-1,77,1,72,Indiana_St,Arkansas_St,0,0
15,140,734141,2010-01-04,1,87,-1,68,Lamar,Arkansas_St,0,0
15,162,734111,2009-12-05,1,74,-1,55,Memphis,Arkansas_St,0,0
15,169,734108,2009-12-02,-1,79,1,57,Mississippi,Arkansas_St,0,0
15,173,734118,2009-12-12,-1,75,1,64,Missouri_St,Arkansas_St,0,0
15,292,734195,2010-02-27,-1,64,1,57,Troy,Arkansas_St,0,0
15,302,734186,2010-02-18,1,56,-1,54,ULL,Arkansas_St,0,0
15,315,734097,2009-11-21,1,82,-1,56,UTEP,Arkansas_St,1,0
15,341,734179,2010-02-11,1,79,-1,68,WKU,Arkansas_St,0,0
15,341,734188,2010-02-20,-1,78,1,76,WKU,Arkansas_St,0,0
15,341,734203,2010-03-07,0,65,0,64,WKU,Arkansas_St,0,0
16,8,734185,2010-02-17,1,57,-1,54,American_Univ,Army,0,0
16,31,734167,2010-01-30,1,55,-1,48,Bucknell,Army,0,0
16,31,734195,2010-02-27,-1,62,1,51,Bucknell,Army,0,0
16,32,734109,2009-12-03,1,74,-1,67,Buffalo,Army,0,0
16,53,734146,2010-01-09,1,68,-1,58,Colgate,Army,0,0
16,113,734178,2010-02-10,-1,70,1,56,Holy_Cross,Army,0,0
16,139,734164,2010-01-27,1,77,-1,68,Lafayette,Army,0,0
16,139,734192,2010-02-24,-1,80,1,54,Lafayette,Army,0,0
16,141,734154,2010-01-17,-1,73,1,55,Lehigh,Army,1,0
16,141,734181,2010-02-13,1,78,-1,66,Lehigh,Army,1,0
16,141,734199,2010-03-03,1,64,-1,45,Lehigh,Army,1,0
16,186,734160,2010-01-23,1,62,-1,56,Navy,Army,0,0
16,224,734139,2010-01-02,1,67,-1,57,Portland,Army,0,0
16,259,734136,2009-12-30,1,71,-1,63,SMU,Army,0,0
16,324,734089,2009-11-13,1,93,-1,86,VMI,Army,0,0
17,3,734202,2010-03-06,1,73,-1,61,Alabama,Auburn,0,0
17,14,734174,2010-02-06,1,82,-1,79,Arkansas,Auburn,0,0
17,90,734186,2010-02-18,1,78,-1,70,Florida,Auburn,1,0
17,93,734123,2009-12-17,1,76,-1,72,Florida_St,Auburn,1,0
17,137,734153,2010-01-16,-1,72,1,67,Kentucky,Auburn,1,0
17,169,734165,2010-01-28,-1,84,1,74,Mississippi,Auburn,0,0
17,169,734192,2010-02-24,1,85,-1,75,Mississippi,Auburn,0,0
17,170,734181,2010-02-13,1,85,-1,75,Mississippi_St,Auburn,0,0
17,173,734092,2009-11-16,1,73,-1,62,Missouri_St,Auburn,0,0
17,189,734098,2009-11-22,0,60,0,58,NC_State,Auburn,0,0
17,243,734126,2009-12-20,-1,107,1,89,Sam_Houston_St,Auburn,1,0
17,261,734146,2010-01-09,-1,80,1,71,South_Carolina,Auburn,0,0
17,282,734151,2010-01-14,1,81,-1,55,Tennessee,Auburn,1,0
17,292,734110,2009-12-04,-1,81,1,77,Troy,Auburn,0,0
17,300,734096,2009-11-20,0,84,0,74,UCF,Auburn,0,0
17,319,734160,2010-01-23,1,82,-1,74,Vanderbilt,Auburn,1,0
18,73,734104,2009-11-28,-1,78,1,72,Drake,Austin_Peay,0,0
18,77,734193,2010-02-25,1,83,-1,73,E_Illinois,Austin_Peay,0,0
18,78,734141,2010-01-04,1,76,-1,71,E_Kentucky,Austin_Peay,0,0
18,128,734096,2009-11-20,0,77,0,63,IUPUI,Austin_Peay,0,0
18,137,734125,2009-12-19,1,90,-1,69,Kentucky,Austin_Peay,1,0
18,171,734133,2009-12-27,1,94,-1,79,Missouri,Austin_Peay,1,0
18,177,734139,2010-01-02,1,68,-1,65,Morehead_St,Austin_Peay,0,0
18,182,734146,2010-01-09,-1,69,1,53,Murray_St,Austin_Peay,1,0
18,182,734174,2010-02-06,1,65,-1,63,Murray_St,Austin_Peay,1,0
18,189,734097,2009-11-21,0,66,0,59,NC_State,Austin_Peay,0,0
18,216,734188,2010-02-20,-1,89,1,80,Oral_Roberts,Austin_Peay,0,0
18,282,734089,2009-11-13,1,83,-1,54,Tennessee,Austin_Peay,1,0
18,283,734181,2010-02-13,1,76,-1,67,Tennessee_St,Austin_Peay,0,0
18,284,734158,2010-01-21,1,94,-1,90,Tennessee_Tech,Austin_Peay,0,0
18,284,734198,2010-03-02,-1,68,1,65,Tennessee_Tech,Austin_Peay,0,0
19,2,734174,2010-02-06,-1,75,1,70,Akron,Ball_St,0,0
19,33,734108,2009-12-02,-1,59,1,38,Butler,Ball_St,1,0
19,35,734150,2010-01-13,1,53,-1,38,C_Michigan,Ball_St,0,0
19,67,734142,2010-01-05,1,59,-1,35,Dayton,Ball_St,0,0
19,79,734160,2010-01-23,1,57,-1,53,E_Michigan,Ball_St,0,0
19,79,734192,2010-02-24,-1,72,1,67,E_Michigan,Ball_St,0,0
19,136,734178,2010-02-10,1,76,-1,42,Kent,Ball_St,0,0
19,185,734146,2010-01-09,-1,62,1,48,N_Illinois,Ball_St,0,0
19,211,734203,2010-03-07,-1,85,1,77,Ohio,Ball_St,1,0
19,230,734125,2009-12-19,0,69,0,49,Purdue,Ball_St,1,0
19,281,734100,2009-11-24,1,66,-1,46,Temple,Ball_St,1,0
19,284,734118,2009-12-12,1,86,-1,81,Tennessee_Tech,Ball_St,0,0
19,290,734195,2010-02-27,1,45,-1,42,Toledo,Ball_St,0,0
19,297,734104,2009-11-28,-1,60,1,58,UC_Davis,Ball_St,0,0
19,327,734200,2010-03-04,1,67,-1,52,W_Michigan,Ball_St,0,0
20,3,734102,2009-11-26,0,79,0,76,Alabama,Baylor,0,1
20,54,734149,2010-01-12,1,78,-1,71,Colorado,Baylor,0,1
20,133,734157,2010-01-20,1,81,-1,75,Kansas,Baylor,1,1
20,134,734163,2010-01-26,-1,76,1,74,Kansas_St,Baylor,1,1
20,214,734188,2010-02-20,1,82,-1,75,Oklahoma_St,Baylor,1,1
20,286,734174,2010-02-06,1,78,-1,71,Texas_A&M,Baylor,1,1
21,77,734125,2009-12-19,-1,63,1,60,E_Illinois,Belmont,0,0
21,89,734139,2010-01-02,-1,66,1,63,FL_Gulf_Coast,Belmont,0,0
21,89,734188,2010-02-20,1,85,-1,80,FL_Gulf_Coast,Belmont,0,0
21,130,734153,2010-01-16,1,82,-1,66,Jacksonville,Belmont,0,0
21,133,734135,2009-12-29,1,81,-1,51,Kansas,Belmont,1,0
21,143,734148,2010-01-11,1,64,-1,53,Lipscomb,Belmont,0,0
21,143,734163,2010-01-26,-1,78,1,72,Lipscomb,Belmont,0,0
21,163,734200,2010-03-04,1,87,-1,81,Mercer,Belmont,0,0
21,202,734151,2010-01-14,1,45,-1,43,North_Florida,Belmont,0,0
21,272,734122,2009-12-16,1,75,-1,67,St_Louis,Belmont,0,0
21,331,734090,2009-11-14,1,96,-1,78,Washington,Belmont,1,0
21,343,734091,2009-11-15,0,82,0,73,Wright_St,Belmont,0,0
22,69,734153,2010-01-16,-1,77,1,60,Delaware_St,Bethune-Cookman,0,0
22,69,734181,2010-02-13,1,67,-1,50,Delaware_St,Bethune-Cookman,0,0
22,91,734200,2010-03-04,1,69,-1,64,Florida_A&M,Bethune-Cookman,0,0
22,107,734188,2010-02-20,-1,71,1,44,Hampton,Bethune-Cookman,0,0
22,116,734162,2010-01-25,1,67,-1,64,Howard,Bethune-Cookman,0,0
22,130,734122,2009-12-16,-1,56,1,48,Jacksonville,Bethune-Cookman,0,0
22,161,734183,2010-02-15,1,62,-1,56,MD_E_Shore,Bethune-Cookman,0,0
22,164,734136,2009-12-30,1,73,-1,55,Miami_FL,Bethune-Cookman,0,0
22,170,734097,2009-11-21,1,67,-1,51,Mississippi_St,Bethune-Cookman,0,0
22,178,734176,2010-02-08,1,48,-1,47,Morgan_St,Bethune-Cookman,1,0
22,215,734091,2009-11-15,1,69,-1,38,Old_Dominion,Bethune-Cookman,1,0
22,239,734167,2010-01-30,-1,58,1,55,S_Carolina_St,Bethune-Cookman,0,0
22,239,734195,2010-02-27,1,58,-1,46,S_Carolina_St,Bethune-Cookman,0,0
22,300,734118,2009-12-12,1,63,-1,50,UCF,Bethune-Cookman,0,0
22,317,734089,2009-11-13,1,77,-1,51,VA_Commonwealth,Bethune-Cookman,0,0
23,26,734151,2010-01-14,-1,63,1,55,Boston_Univ,Binghamton,0,0
23,26,734185,2010-02-17,1,93,-1,51,Boston_Univ,Binghamton,0,0
23,73,734118,2009-12-12,1,77,-1,76,Drake,Binghamton,0,0
23,76,734099,2009-11-23,0,70,0,52,Duquesne,Binghamton,0,0
