team2,team1,notsure1,date,H_A_N1,points1,H_A_N2,points2,team1_name,team2_name,team1_madness,team2_madness
3,17,733789,2009-01-17,1,85,-1,71,Auburn,Alabama,0,0
3,17,733834,2009-03-03,-1,77,1,73,Auburn,Alabama,0,0
3,49,733778,2009-01-06,1,66,-1,59,Clemson,Alabama,1,0
3,90,733821,2009-02-18,1,83,-1,74,Florida,Alabama,0,0
3,137,733796,2009-01-24,-1,61,1,51,Kentucky,Alabama,0,0
3,152,733811,2009-02-08,1,76,-1,62,LSU,Alabama,1,0
3,163,733727,2008-11-16,-1,72,1,69,Mercer,Alabama,0,0
3,170,733786,2009-01-14,1,83,-1,74,Mississippi_St,Alabama,1,0
3,217,733735,2008-11-24,0,92,0,69,Oregon,Alabama,0,0
3,261,733817,2009-02-14,-1,75,1,73,South_Carolina,Alabama,0,0
3,286,733754,2008-12-13,-1,86,1,78,Texas_A&M,Alabama,1,0
3,319,733808,2009-02-05,1,79,-1,74,Vanderbilt,Alabama,0,0
4,3,733743,2008-12-02,1,64,-1,56,Alabama,Alabama_A&M,0,0
4,5,733789,2009-01-17,-1,69,1,57,Alabama_St,Alabama_A&M,1,0
4,5,733817,2009-02-14,1,87,-1,43,Alabama_St,Alabama_A&M,1,0
4,7,733824,2009-02-21,1,89,-1,79,Alcorn_St,Alabama_A&M,0,0
4,13,733784,2009-01-12,1,70,-1,56,Ark_Pine_Bluff,Alabama_A&M,0,0
4,13,733812,2009-02-09,-1,73,1,60,Ark_Pine_Bluff,Alabama_A&M,0,0
4,17,733770,2008-12-29,1,82,-1,40,Auburn,Alabama_A&M,0,0
4,129,733777,2009-01-05,-1,62,1,53,Jackson_St,Alabama_A&M,0,0
4,129,733838,2009-03-07,1,77,-1,63,Jackson_St,Alabama_A&M,0,0
4,179,733782,2009-01-10,1,68,-1,62,MS_Valley_St,Alabama_A&M,0,0
4,226,733833,2009-03-02,-1,82,1,80,Prairie_View,Alabama_A&M,0,0
4,265,733826,2009-02-23,1,81,-1,72,Southern_Univ,Alabama_A&M,0,0
4,295,733803,2009-01-31,1,71,-1,67,TX_Southern,Alabama_A&M,0,0
4,295,733831,2009-02-28,-1,77,1,71,TX_Southern,Alabama_A&M,0,0
4,319,733751,2008-12-10,1,78,-1,55,Vanderbilt,Alabama_A&M,0,0
4,341,733762,2008-12-21,1,83,-1,60,WKU,Alabama_A&M,0,0
5,7,733798,2009-01-26,-1,79,1,74,Alcorn_St,Alabama_St,0,1
5,17,733763,2008-12-22,1,77,-1,72,Auburn,Alabama_St,0,1
5,121,733732,2008-11-21,0,77,0,71,Illinois_St,Alabama_St,0,1
5,129,733836,2009-03-05,1,67,-1,64,Jackson_St,Alabama_St,0,1
5,169,733756,2008-12-15,1,85,-1,81,Mississippi,Alabama_St,0,1
5,170,733747,2008-12-06,1,76,-1,67,Mississippi_St,Alabama_St,1,1
5,190,733744,2008-12-03,1,80,-1,51,Nebraska,Alabama_St,0,1
5,259,733733,2008-11-22,1,56,-1,51,SMU,Alabama_St,0,1
5,264,733729,2008-11-18,1,74,-1,61,Southern_Miss,Alabama_St,0,1
6,23,733812,2009-02-09,1,88,-1,75,Binghamton,Albany_NY,1,0
6,26,733808,2009-02-05,1,77,-1,67,Boston_Univ,Albany_NY,0,0
6,71,733728,2008-11-17,1,75,-1,64,DePaul,Albany_NY,0,0
6,108,733775,2009-01-03,1,64,-1,54,Hartford,Albany_NY,0,0
6,133,733771,2008-12-30,1,79,-1,43,Kansas,Albany_NY,1,0
6,141,733749,2008-12-08,1,65,-1,64,Lehigh,Albany_NY,0,0
6,153,733789,2009-01-17,1,72,-1,61,Maine,Albany_NY,0,0
6,192,733818,2009-02-15,-1,78,1,59,New_Hampshire,Albany_NY,0,0
6,192,733829,2009-02-26,1,64,-1,56,New_Hampshire,Albany_NY,0,0
6,258,733747,2008-12-06,1,71,-1,64,Siena,Albany_NY,1,0
6,277,733795,2009-01-23,-1,58,1,45,Stony_Brook,Albany_NY,0,0
6,277,733815,2009-02-12,1,58,-1,47,Stony_Brook,Albany_NY,0,0
6,304,733832,2009-03-01,1,68,-1,64,UMBC,Albany_NY,0,0
6,304,733839,2009-03-08,-1,64,1,58,UMBC,Albany_NY,0,0
6,320,733810,2009-02-07,-1,79,1,70,Vermont,Albany_NY,0,0
6,321,733725,2008-11-14,1,78,-1,60,Villanova,Albany_NY,1,0
7,4,733796,2009-01-24,1,91,-1,76,Alabama_A&M,Alcorn_St,0,0
7,5,733826,2009-02-23,-1,76,1,71,Alabama_St,Alcorn_St,1,0
7,13,733791,2009-01-19,-1,101,1,77,Ark_Pine_Bluff,Alcorn_St,0,0
7,13,733819,2009-02-16,1,79,-1,69,Ark_Pine_Bluff,Alcorn_St,0,0
7,35,733756,2008-12-15,1,74,-1,66,C_Michigan,Alcorn_St,0,0
7,41,733740,2008-11-29,0,64,0,51,Centenary,Alcorn_St,0,0
7,71,733769,2008-12-28,1,90,-1,67,DePaul,Alcorn_St,0,0
7,106,733784,2009-01-12,1,83,-1,65,Grambling,Alcorn_St,0,0
7,114,733729,2008-11-18,1,110,-1,57,Houston,Alcorn_St,0,0
7,129,733782,2009-01-10,1,83,-1,63,Jackson_St,Alcorn_St,0,0
7,129,733810,2009-02-07,-1,81,1,65,Jackson_St,Alcorn_St,0,0
7,151,733771,2008-12-30,1,88,-1,53,Loyola-Chicago,Alcorn_St,0,0
7,152,733731,2008-11-20,1,77,-1,45,LSU,Alcorn_St,1,0
7,167,733754,2008-12-13,1,118,-1,60,Michigan_St,Alcorn_St,1,0
7,179,733817,2009-02-14,1,89,-1,71,MS_Valley_St,Alcorn_St,0,0
7,208,733739,2008-11-28,0,77,0,65,Northwestern_LA,Alcorn_St,0,0
7,226,733775,2009-01-03,-1,78,1,55,Prairie_View,Alcorn_St,0,0
7,226,733836,2009-03-05,1,97,-1,83,Prairie_View,Alcorn_St,0,0
7,260,733725,2008-11-14,1,87,-1,79,South_Alabama,Alcorn_St,0,0
7,265,733803,2009-01-31,-1,86,1,83,Southern_Univ,Alcorn_St,0,0
7,265,733831,2009-02-28,1,90,-1,61,Southern_Univ,Alcorn_St,0,0
7,292,733732,2008-11-21,0,92,0,79,Troy,Alcorn_St,0,0
7,295,733777,2009-01-05,-1,81,1,64,TX_Southern,Alcorn_St,0,0
7,295,733838,2009-03-07,1,90,-1,77,TX_Southern,Alcorn_St,0,0
8,87,733740,2008-11-29,1,82,-1,73,Fairfield,American_Univ,0,1
8,97,733758,2008-12-17,1,63,-1,50,G_Washington,American_Univ,0,1
8,101,733747,2008-12-06,1,73,-1,49,Georgetown,American_Univ,0,1
8,113,733796,2009-01-24,1,71,-1,62,Holy_Cross,American_Univ,0,1
8,158,733763,2008-12-22,1,67,-1,51,Maryland,American_Univ,1,1
8,180,733742,2008-12-01,-1,57,1,52,Mt_St_Mary's,American_Univ,0,1
8,213,733725,2008-11-14,1,83,-1,54,Oklahoma,American_Univ,1,1
9,45,733787,2009-01-15,1,78,-1,74,Chattanooga,Appalachian_St,1,0
9,48,733808,2009-02-05,-1,74,1,72,Citadel,Appalachian_St,0,0
9,48,733815,2009-02-12,1,78,-1,73,Citadel,Appalachian_St,0,0
9,52,733793,2009-01-21,1,88,-1,80,Col_Charleston,Appalachian_St,0,0
9,52,733819,2009-02-16,-1,91,1,87,Col_Charleston,Appalachian_St,0,0
9,66,733784,2009-01-12,-1,70,1,52,Davidson,Appalachian_St,0,0
9,66,733838,2009-03-07,0,84,0,68,Davidson,Appalachian_St,0,0
9,84,733754,2008-12-13,-1,89,1,70,ETSU,Appalachian_St,1,0
9,137,733761,2008-12-20,0,93,0,69,Kentucky,Appalachian_St,0,0
9,196,733733,2008-11-22,1,95,-1,80,Niagara,Appalachian_St,0,0
9,244,733789,2009-01-17,1,68,-1,56,Samford,Appalachian_St,0,0
9,244,733831,2009-02-28,-1,72,1,63,Samford,Appalachian_St,0,0
9,285,733774,2009-01-02,1,78,-1,43,Texas,Appalachian_St,1,0
9,306,733782,2009-01-10,-1,85,1,83,UNC_Greensboro,Appalachian_St,0,0
9,307,733725,2008-11-14,1,108,-1,101,UNC_Wilmington,Appalachian_St,0,0
9,325,733817,2009-02-14,1,89,-1,84,W_Carolina,Appalachian_St,0,0
9,339,733824,2009-02-21,1,65,-1,63,Winthrop,Appalachian_St,0,0
9,342,733801,2009-01-29,-1,74,1,68,Wofford,Appalachian_St,0,0
10,11,733793,2009-01-21,-1,53,1,47,Arizona_St,Arizona,1,1
10,11,733825,2009-02-22,1,70,-1,68,Arizona_St,Arizona,1,1
10,37,733774,2009-01-02,1,69,-1,55,California,Arizona,1,1
10,37,733836,2009-03-05,-1,83,1,77,California,Arizona,1,1
10,275,733776,2009-01-04,1,76,-1,60,Stanford,Arizona,0,1
10,286,733746,2008-12-05,1,67,-1,66,Texas_A&M,Arizona,1,1
10,296,733729,2008-11-18,-1,72,1,71,UAB,Arizona,0,1
10,301,733787,2009-01-15,1,83,-1,60,UCLA,Arizona,1,1
10,308,733761,2008-12-20,1,79,-1,64,UNLV,Arizona,0,1
10,309,733789,2009-01-17,1,65,-1,64,USC,Arizona,1,1
10,331,733831,2009-02-28,1,83,-1,78,Washington,Arizona,1,1
10,332,733829,2009-02-26,1,69,-1,53,Washington_St,Arizona,0,1
11,20,733739,2008-11-28,0,87,0,78,Baylor,Arizona_St,0,1
11,37,733776,2009-01-04,1,81,-1,71,California,Arizona_St,1,1
11,275,733836,2009-03-05,-1,74,1,64,Stanford,Arizona_St,0,1
11,309,733787,2009-01-15,1,61,-1,49,USC,Arizona_St,1,1
11,331,733803,2009-01-31,-1,84,1,71,Washington,Arizona_St,1,1
11,331,733829,2009-02-26,1,73,-1,70,Washington,Arizona_St,1,1
11,332,733801,2009-01-29,-1,65,1,55,Washington_St,Arizona_St,0,1
11,332,733831,2009-02-28,1,51,-1,49,Washington_St,Arizona_St,0,1
12,162,733758,2008-12-17,1,59,-1,51,Memphis,Ark_Little_Rock,1,0
12,173,733744,2008-12-03,1,59,-1,37,Missouri_St,Ark_Little_Rock,0,0
12,234,733769,2008-12-28,-1,79,1,72,Rice,Ark_Little_Rock,0,0
12,292,733796,2009-01-24,-1,63,1,58,Troy,Ark_Little_Rock,0,0
12,341,733775,2009-01-03,1,79,-1,47,WKU,Ark_Little_Rock,0,0
12,341,733822,2009-02-19,-1,78,1,69,WKU,Ark_Little_Rock,0,0
12,343,733753,2008-12-12,-1,62,1,55,Wright_St,Ark_Little_Rock,0,0
13,5,733782,2009-01-10,-1,71,1,66,Alabama_St,Ark_Pine_Bluff,1,0
13,5,733810,2009-02-07,1,65,-1,59,Alabama_St,Ark_Pine_Bluff,1,0
13,47,733763,2008-12-22,1,79,-1,49,Cincinnati,Ark_Pine_Bluff,0,0
13,54,733725,2008-11-14,1,76,-1,56,Colorado,Ark_Pine_Bluff,0,0
13,60,733731,2008-11-20,1,82,-1,50,Creighton,Ark_Pine_Bluff,0,0
13,104,733736,2008-11-25,1,74,-1,47,Georgia_Tech,Ark_Pine_Bluff,0,0
13,129,733805,2009-02-02,1,87,-1,83,Jackson_St,Ark_Pine_Bluff,0,0
13,129,733833,2009-03-02,-1,75,1,66,Jackson_St,Ark_Pine_Bluff,0,0
13,171,733743,2008-12-02,1,95,-1,41,Missouri,Ark_Pine_Bluff,1,0
13,190,733733,2008-11-22,1,67,-1,53,Nebraska,Ark_Pine_Bluff,0,0
13,191,733758,2008-12-17,1,87,-1,58,Nevada,Ark_Pine_Bluff,0,0
13,226,733826,2009-02-23,1,66,-1,64,Prairie_View,Ark_Pine_Bluff,0,0
13,230,733747,2008-12-06,1,90,-1,42,Purdue,Ark_Pine_Bluff,1,0
13,246,733770,2008-12-29,1,93,-1,61,San_Diego_St,Ark_Pine_Bluff,0,0
13,265,733789,2009-01-17,1,70,-1,60,Southern_Univ,Ark_Pine_Bluff,0,0
13,265,733817,2009-02-14,-1,70,1,66,Southern_Univ,Ark_Pine_Bluff,0,0
13,286,733727,2008-11-16,1,76,-1,47,Texas_A&M,Ark_Pine_Bluff,1,0
14,3,733828,2009-02-25,1,88,-1,67,Alabama,Arkansas,0,0
14,17,733796,2009-01-24,-1,73,1,51,Auburn,Arkansas,0,0
14,17,733814,2009-02-11,1,75,-1,62,Auburn,Arkansas,0,0
14,90,733789,2009-01-17,1,80,-1,65,Florida,Arkansas,0,0
14,137,733817,2009-02-14,-1,79,1,63,Kentucky,Arkansas,0,0
14,152,733803,2009-01-31,1,79,-1,69,LSU,Arkansas,1,0
14,152,733821,2009-02-18,-1,72,1,69,LSU,Arkansas,1,0
14,169,733786,2009-01-14,1,74,-1,65,Mississippi,Arkansas,0,0
14,169,733835,2009-03-04,-1,98,1,91,Mississippi,Arkansas,0,0
14,170,733782,2009-01-10,-1,70,1,56,Mississippi_St,Arkansas,1,0
14,170,733810,2009-02-07,1,86,-1,77,Mississippi_St,Arkansas,1,0
14,173,733733,2008-11-22,1,62,-1,57,Missouri_St,Arkansas,0,0
14,261,733824,2009-02-21,1,82,-1,78,South_Carolina,Arkansas,0,0
14,282,733807,2009-02-04,-1,74,1,72,Tennessee,Arkansas,1,0
14,319,733839,2009-03-08,1,75,-1,58,Vanderbilt,Arkansas,0,0
15,12,733761,2008-12-20,1,65,-1,59,Ark_Little_Rock,Arkansas_St,0,0
15,12,733815,2009-02-12,-1,58,1,57,Ark_Little_Rock,Arkansas_St,0,0
15,70,733824,2009-02-21,-1,73,1,53,Denver,Arkansas_St,0,0
15,92,733810,2009-02-07,1,80,-1,76,Florida_Intl,Arkansas_St,0,0
15,169,733725,2008-11-14,1,65,-1,52,Mississippi,Arkansas_St,0,0
15,173,733747,2008-12-06,1,52,-1,47,Missouri_St,Arkansas_St,0,0
15,181,733794,2009-01-22,1,60,-1,57,MTSU,Arkansas_St,0,0
15,181,733835,2009-03-04,1,69,-1,62,MTSU,Arkansas_St,0,0
15,195,733822,2009-02-19,1,73,-1,63,New_Orleans,Arkansas_St,0,0
15,203,733782,2009-01-10,1,86,-1,83,North_Texas,Arkansas_St,0,0
15,203,733829,2009-02-26,-1,91,1,82,North_Texas,Arkansas_St,0,0
15,214,733770,2008-12-29,1,76,-1,53,Oklahoma_St,Arkansas_St,1,0
15,260,733789,2009-01-17,-1,74,1,67,South_Alabama,Arkansas_St,0,0
15,292,733808,2009-02-05,1,85,-1,77,Troy,Arkansas_St,0,0
15,302,733817,2009-02-14,1,54,-1,50,ULL,Arkansas_St,0,0
15,303,733831,2009-02-28,1,64,-1,63,ULM,Arkansas_St,0,0
15,341,733805,2009-02-02,-1,68,1,63,WKU,Arkansas_St,0,0
16,8,733807,2009-02-04,1,58,-1,34,American_Univ,Army,1,0
16,8,733821,2009-02-18,-1,58,1,36,American_Univ,Army,1,0
16,8,733839,2009-03-08,1,61,-1,60,American_Univ,Army,1,0
16,29,733737,2008-11-26,1,80,-1,73,Brown,Army,0,0
16,53,733782,2009-01-10,-1,64,1,42,Colgate,Army,0,0
16,53,733810,2009-02-07,1,55,-1,53,Colgate,Army,0,0
16,87,733778,2009-01-06,-1,59,1,54,Fairfield,Army,0,0
16,89,733771,2008-12-30,1,70,-1,61,FL_Gulf_Coast,Army,0,0
16,109,733740,2008-11-29,1,66,-1,54,Harvard,Army,0,0
16,113,733786,2009-01-14,-1,47,1,36,Holy_Cross,Army,0,0
16,113,733814,2009-02-11,1,62,-1,59,Holy_Cross,Army,0,0
16,141,733789,2009-01-17,1,77,-1,57,Lehigh,Army,0,0
16,145,733731,2008-11-20,1,78,-1,68,Long_Island,Army,0,0
16,186,733824,2009-02-21,1,59,-1,54,Navy,Army,0,0
16,221,733751,2008-12-10,1,60,-1,45,Penn_St,Army,0,0
16,227,733742,2008-12-01,-1,59,1,43,Presbyterian,Army,0,0
16,228,733734,2008-11-23,-1,55,1,43,Princeton,Army,0,0
16,231,733728,2008-11-17,1,66,-1,64,Quinnipiac,Army,0,0
16,324,733762,2008-12-21,-1,62,1,55,VMI,Army,0,0
17,67,733739,2008-11-28,0,60,0,59,Dayton,Auburn,1,0
17,90,733786,2009-01-14,-1,68,1,65,Florida,Auburn,0,0
17,137,733793,2009-01-21,1,73,-1,64,Kentucky,Auburn,0,0
17,152,733824,2009-02-21,1,79,-1,72,LSU,Auburn,1,0
17,163,733730,2008-11-19,-1,78,1,74,Mercer,Auburn,0,0
17,169,733807,2009-02-04,1,78,-1,59,Mississippi,Auburn,0,0
17,206,733740,2008-11-29,0,67,0,61,Northern_Iowa,Auburn,1,0
17,261,733782,2009-01-10,1,68,-1,56,South_Carolina,Auburn,0,0
17,319,733803,2009-01-31,-1,82,1,75,Vanderbilt,Auburn,0,0
17,345,733744,2008-12-03,1,81,-1,74,Xavier,Auburn,1,0
18,14,733758,2008-12-17,1,89,-1,80,Arkansas,Austin_Peay,0,0
18,21,733763,2008-12-22,-1,72,1,62,Belmont,Austin_Peay,0,0
18,73,733824,2009-02-21,1,71,-1,54,Drake,Austin_Peay,0,0
18,78,733799,2009-01-27,1,73,-1,70,E_Kentucky,Austin_Peay,0,0
18,85,733726,2008-11-15,1,70,-1,62,Evansville,Austin_Peay,0,0
18,148,733754,2008-12-13,1,94,-1,75,Louisville,Austin_Peay,1,0
18,177,733775,2009-01-03,-1,84,1,74,Morehead_St,Austin_Peay,1,0
18,177,733803,2009-01-31,1,81,-1,63,Morehead_St,Austin_Peay,1,0
18,177,733838,2009-03-07,-1,67,1,65,Morehead_St,Austin_Peay,1,0
18,211,733733,2008-11-22,-1,79,1,68,Ohio,Austin_Peay,0,0
18,257,733760,2008-12-19,0,93,0,54,SF_Austin,Austin_Peay,1,0
18,283,733817,2009-02-14,-1,88,1,80,Tennessee_St,Austin_Peay,0,0
18,289,733808,2009-02-05,-1,87,1,82,TN_Martin,Austin_Peay,0,0
19,2,733814,2009-02-11,1,63,-1,55,Akron,Ball_St,1,0
19,15,733740,2008-11-29,-1,54,1,53,Arkansas_St,Ball_St,0,0
19,27,733800,2009-01-28,1,62,-1,58,Bowling_Green,Ball_St,0,0
19,33,733730,2008-11-19,1,64,-1,55,Butler,Ball_St,1,0
19,35,733789,2009-01-17,1,71,-1,65,C_Michigan,Ball_St,0,0
19,78,733754,2008-12-13,-1,71,1,58,E_Kentucky,Ball_St,0,0
19,79,733839,2009-03-08,-1,55,1,53,E_Michigan,Ball_St,0,0
19,85,733747,2008-12-06,1,73,-1,63,Evansville,Ball_St,0,0
19,136,733810,2009-02-07,-1,63,1,56,Kent,Ball_St,0,0
19,165,733807,2009-02-04,1,59,-1,41,Miami_OH,Ball_St,0,0
19,185,733831,2009-02-28,1,56,-1,55,N_Illinois,Ball_St,0,0
19,230,733750,2008-12-09,-1,68,1,39,Purdue,Ball_St,1,0
19,249,733770,2008-12-29,1,71,-1,51,Santa_Barbara,Ball_St,0,0
19,271,733775,2009-01-03,-1,63,1,55,St_Joseph's_PA,Ball_St,0,0
19,290,733821,2009-02-18,1,71,-1,67,Toledo,Ball_St,0,0
19,327,733835,2009-03-04,1,84,-1,82,W_Michigan,Ball_St,0,0
20,126,733827,2009-02-24,1,71,-1,62,Iowa_St,Baylor,0,0
20,133,733805,2009-02-02,-1,75,1,65,Kansas,Baylor,1,0
20,171,733803,2009-01-31,1,89,-1,72,Missouri,Baylor,1,0
20,190,733838,2009-03-07,-1,66,1,62,Nebraska,Baylor,0,0
20,213,733796,2009-01-24,1,95,-1,76,Oklahoma,Baylor,1,0
20,213,733814,2009-02-11,-1,78,1,63,Oklahoma,Baylor,1,0
20,214,733824,2009-02-21,1,84,-1,74,Oklahoma_St,Baylor,1,0
20,261,733774,2009-01-02,-1,85,1,84,South_Carolina,Baylor,0,0
20,285,733799,2009-01-27,-1,78,1,72,Texas,Baylor,1,0
20,285,733833,2009-03-02,1,73,-1,57,Texas,Baylor,1,0
20,286,733786,2009-01-14,1,84,-1,73,Texas_A&M,Baylor,1,0
20,288,733810,2009-02-07,1,83,-1,76,Texas_Tech,Baylor,0,0
20,330,733741,2008-11-30,0,87,0,74,Wake_Forest,Baylor,1,0
21,18,733728,2008-11-17,-1,86,1,84,Austin_Peay,Belmont,0,0
21,84,733791,2009-01-19,1,87,-1,57,ETSU,Belmont,1,0
21,84,733837,2009-03-06,0,88,0,74,ETSU,Belmont,1,0
21,130,733745,2008-12-04,1,65,-1,64,Jacksonville,Belmont,0,0
21,130,733831,2009-02-28,-1,84,1,82,Jacksonville,Belmont,0,0
21,132,733771,2008-12-30,0,81,0,64,James_Madison,Belmont,0,0
21,143,733815,2009-02-12,1,73,-1,68,Lipscomb,Belmont,0,0
21,163,733825,2009-02-22,1,89,-1,83,Mercer,Belmont,0,0
21,223,733736,2008-11-25,1,74,-1,60,Pittsburgh,Belmont,1,0
21,250,733770,2008-12-29,1,83,-1,80,Santa_Clara,Belmont,0,0
21,276,733805,2009-02-02,1,82,-1,71,Stetson,Belmont,0,0
21,282,733761,2008-12-20,1,79,-1,77,Tennessee,Belmont,1,0
22,17,733736,2008-11-25,1,61,-1,46,Auburn,Bethune-Cookman,0,0
22,46,733739,2008-11-28,0,79,0,64,Chicago_St,Bethune-Cookman,0,0
22,48,733775,2009-01-03,1,58,-1,57,Citadel,Bethune-Cookman,0,0
22,58,733817,2009-02-14,1,63,-1,62,Coppin_St,Bethune-Cookman,0,0
22,67,733734,2008-11-23,1,78,-1,38,Dayton,Bethune-Cookman,1,0
22,107,733782,2009-01-10,-1,53,1,51,Hampton,Bethune-Cookman,0,0
22,145,733758,2008-12-17,1,71,-1,46,Long_Island,Bethune-Cookman,0,0
22,178,733791,2009-01-19,-1,78,1,44,Morgan_St,Bethune-Cookman,1,0
22,178,733819,2009-02-16,1,55,-1,44,Morgan_St,Bethune-Cookman,1,0
22,187,733812,2009-02-09,1,61,-1,56,NC_A&T,Bethune-Cookman,0,0
22,239,733803,2009-01-31,-1,59,1,51,S_Carolina_St,Bethune-Cookman,0,0
22,239,733831,2009-02-28,1,65,-1,53,S_Carolina_St,Bethune-Cookman,0,0
22,270,733755,2008-12-14,1,77,-1,59,St_John's,Bethune-Cookman,0,0
22,276,733729,2008-11-18,1,64,-1,58,Stetson,Bethune-Cookman,0,0
22,328,733805,2009-02-02,-1,62,1,61,W_Salem_St,Bethune-Cookman,0,0
23,6,733786,2009-01-14,1,72,-1,66,Albany_NY,Binghamton,0,1
23,26,733789,2009-01-17,-1,81,1,64,Boston_Univ,Binghamton,0,1
23,31,733750,2008-12-09,1,63,-1,60,Bucknell,Binghamton,0,1
23,42,733736,2008-11-25,1,76,-1,51,Central_Conn,Binghamton,0,1
23,97,733730,2008-11-19,1,71,-1,57,G_Washington,Binghamton,0,1
23,154,733761,2008-12-20,-1,86,1,80,Manhattan,Binghamton,0,1
23,304,733800,2009-01-28,1,84,-1,78,UMBC,Binghamton,0,1
23,314,733782,2009-01-10,1,80,-1,70,Utah_Valley,Binghamton,0,1
24,34,733751,2008-12-10,1,94,-1,56,BYU,Boise_St,1,0
24,95,733812,2009-02-09,1,88,-1,82,Fresno_St,Boise_St,0,0
24,117,733801,2009-01-29,1,63,-1,59,Idaho,Boise_St,0,0
24,117,733821,2009-02-18,-1,56,1,54,Idaho,Boise_St,0,0
24,147,733831,2009-02-28,1,76,-1,62,Louisiana_Tech,Boise_St,0,0
24,191,733787,2009-01-15,1,77,-1,63,Nevada,Boise_St,0,0
24,191,733838,2009-03-07,-1,69,1,60,Nevada,Boise_St,0,0
24,225,733824,2009-02-21,1,93,-1,81,Portland_St,Boise_St,1,0
24,247,733754,2008-12-13,-1,79,1,76,San_Francisco,Boise_St,0,0
24,258,733728,2008-11-17,1,82,-1,52,Siena,Boise_St,1,0
24,313,733789,2009-01-17,1,79,-1,65,Utah_St,Boise_St,1,0
25,49,733813,2009-02-10,-1,87,1,77,Clemson,Boston_College,1,1
25,109,733779,2009-01-07,-1,82,1,70,Harvard,Boston_College,0,1
25,164,733782,2009-01-10,-1,77,1,71,Miami_FL,Boston_College,0,1
25,164,733824,2009-02-21,1,69,-1,58,Miami_FL,Boston_College,0,1
25,189,733835,2009-03-04,1,74,-1,69,NC_State,Boston_College,0,1
25,230,733737,2008-11-26,0,71,0,64,Purdue,Boston_College,1,1
25,272,733733,2008-11-22,1,53,-1,50,St_Louis,Boston_College,0,1
25,323,733789,2009-01-17,1,79,-1,71,Virginia_Tech,Boston_College,0,1
25,330,733786,2009-01-14,-1,83,1,63,Wake_Forest,Boston_College,1,1
25,330,733811,2009-02-08,1,93,-1,76,Wake_Forest,Boston_College,1,1
26,6,733780,2009-01-08,1,62,-1,61,Albany_NY,Boston_Univ,0,0
26,23,733817,2009-02-14,-1,60,1,59,Binghamton,Boston_Univ,1,0
26,59,733770,2008-12-29,1,89,-1,59,Cornell,Boston_Univ,1,0
26,68,733762,2008-12-21,-1,70,1,68,Delaware,Boston_Univ,0,0
26,97,733725,2008-11-14,-1,63,1,58,G_Washington,Boston_Univ,0,0
26,113,733774,2009-01-02,-1,68,1,49,Holy_Cross,Boston_Univ,0,0
26,157,733747,2008-12-06,-1,84,1,80,Marshall,Boston_Univ,0,0
26,180,733740,2008-11-29,1,78,-1,69,Mt_St_Mary's,Boston_Univ,0,0
