team2,team1,notsure1,date,H_A_N1,points1,H_A_N2,points2,team1_name,team2_name,team1_madness,team2_madness
9,312,733020,2006-12-10,1,69,-1,37,Virginia_Tech,Appalachian_St,1,0
9,319,733005,2006-11-25,1,88,-1,78,Wake_Forest,Appalachian_St,0,0
10,194,733068,2007-01-27,-1,92,1,64,North_Carolina,Arizona,1,1
10,210,733055,2007-01-14,-1,79,1,77,Oregon,Arizona,1,1
10,290,733061,2007-01-20,1,73,-1,69,UCLA,Arizona,1,1
10,290,733089,2007-02-17,-1,81,1,66,UCLA,Arizona,1,1
10,298,733059,2007-01-18,1,80,-1,73,USC,Arizona,1,1
10,298,733087,2007-02-15,-1,80,1,75,USC,Arizona,1,1
10,311,732992,2006-11-12,1,93,-1,90,Virginia,Arizona,1,1
10,321,733047,2007-01-06,1,77,-1,73,Washington_St,Arizona,1,1
10,321,733073,2007-02-01,-1,72,1,66,Washington_St,Arizona,1,1
11,10,733065,2007-01-24,1,71,-1,47,Arizona,Arizona_St,1,0
11,10,733097,2007-02-25,-1,61,1,58,Arizona,Arizona_St,1,0
11,36,733040,2006-12-30,-1,66,1,62,California,Arizona_St,0,0
11,64,733032,2006-12-22,-1,75,1,70,Davidson,Arizona_St,1,0
11,163,733012,2006-12-02,1,66,-1,63,Minnesota,Arizona_St,0,0
11,198,732993,2006-11-13,-1,75,1,71,Northern_Arizona,Arizona_St,0,0
11,210,733052,2007-01-11,-1,60,1,55,Oregon,Arizona_St,1,0
11,210,733080,2007-02-08,1,55,-1,51,Oregon,Arizona_St,1,0
11,211,733054,2007-01-13,-1,67,1,59,Oregon_St,Arizona_St,0,0
11,211,733082,2007-02-10,1,59,-1,55,Oregon_St,Arizona_St,0,0
11,218,732998,2006-11-18,-1,71,1,67,Portland_St,Arizona_St,0,0
11,264,733038,2006-12-28,-1,71,1,60,Stanford,Arizona_St,1,0
11,264,733101,2007-03-01,1,63,-1,53,Stanford,Arizona_St,1,0
11,290,733059,2007-01-18,1,60,-1,50,UCLA,Arizona_St,1,0
11,290,733087,2007-02-15,-1,67,1,61,UCLA,Arizona_St,1,0
11,298,733061,2007-01-20,1,58,-1,49,USC,Arizona_St,1,0
11,320,733047,2007-01-06,1,64,-1,53,Washington,Arizona_St,0,0
11,320,733073,2007-02-01,-1,66,1,61,Washington,Arizona_St,0,0
11,321,733045,2007-01-04,1,75,-1,55,Washington_St,Arizona_St,1,0
11,321,733075,2007-02-03,-1,48,1,47,Washington_St,Arizona_St,1,0
11,334,733026,2006-12-16,1,76,-1,58,Xavier,Arizona_St,1,0
12,15,733052,2007-01-11,1,77,-1,51,Arkansas_St,Ark_Little_Rock,0,0
12,15,733096,2007-02-24,-1,61,1,55,Arkansas_St,Ark_Little_Rock,0,0
12,21,733023,2006-12-13,-1,72,1,57,Belmont,Ark_Little_Rock,1,0
12,40,733010,2006-11-30,1,69,-1,59,Centenary,Ark_Little_Rock,0,0
12,85,733068,2007-01-27,1,75,-1,71,FL_Atlantic,Ark_Little_Rock,0,0
12,155,733015,2006-12-05,-1,60,1,46,McNeese_St,Ark_Little_Rock,0,0
12,176,733061,2007-01-20,-1,61,1,60,MTSU,Ark_Little_Rock,0,0
12,189,733047,2007-01-06,-1,82,1,73,New_Orleans,Ark_Little_Rock,0,0
12,189,733100,2007-02-28,1,77,-1,70,New_Orleans,Ark_Little_Rock,0,0
12,196,733089,2007-02-17,1,74,-1,69,North_Texas,Ark_Little_Rock,1,0
12,250,733054,2007-01-13,1,68,-1,54,South_Alabama,Ark_Little_Rock,0,0
12,275,733007,2006-11-27,1,75,-1,35,Texas_A&M,Ark_Little_Rock,1,0
12,277,732994,2006-11-14,1,93,-1,59,Texas_Tech,Ark_Little_Rock,1,0
12,281,733041,2006-12-31,1,82,-1,70,Troy,Ark_Little_Rock,0,0
12,283,732998,2006-11-18,1,66,-1,60,Tulsa,Ark_Little_Rock,0,0
12,292,733031,2006-12-21,1,76,-1,68,ULM,Ark_Little_Rock,0,0
12,292,733075,2007-02-03,-1,58,1,57,ULM,Ark_Little_Rock,0,0
13,1,732990,2006-11-10,1,81,-1,45,Air_Force,Ark_Pine_Bluff,0,0
13,5,733047,2007-01-06,-1,46,1,43,Alabama_St,Ark_Pine_Bluff,0,0
13,5,733075,2007-02-03,1,60,-1,56,Alabama_St,Ark_Pine_Bluff,0,0
13,7,733056,2007-01-15,1,61,-1,57,Alcorn_St,Ark_Pine_Bluff,0,0
13,59,733009,2006-11-29,1,74,-1,39,Creighton,Ark_Pine_Bluff,1,0
13,91,733001,2006-11-21,1,82,-1,55,Fresno_St,Ark_Pine_Bluff,0,0
13,102,733068,2007-01-27,1,74,-1,68,Grambling,Ark_Pine_Bluff,0,0
13,124,733070,2007-01-29,1,59,-1,56,Jackson_St,Ark_Pine_Bluff,1,0
13,174,733043,2007-01-02,-1,63,1,55,MS_Valley_St,Ark_Pine_Bluff,0,0
13,174,733101,2007-03-01,1,63,-1,50,MS_Valley_St,Ark_Pine_Bluff,0,0
13,184,733007,2006-11-27,1,71,-1,42,Nebraska,Ark_Pine_Bluff,0,0
13,185,732998,2006-11-18,1,82,-1,63,Nevada,Ark_Pine_Bluff,1,0
13,188,733021,2006-12-11,1,78,-1,62,New_Mexico_St,Ark_Pine_Bluff,1,0
13,269,733028,2006-12-18,1,73,-1,57,TCU,Ark_Pine_Bluff,0,0
13,282,733032,2006-12-22,1,70,-1,68,Tulane,Ark_Pine_Bluff,0,0
13,284,733061,2007-01-20,-1,58,1,56,TX_Southern,Ark_Pine_Bluff,0,0
13,284,733089,2007-02-17,1,83,-1,80,TX_Southern,Ark_Pine_Bluff,0,0
13,304,733023,2006-12-13,1,79,-1,51,UTEP,Ark_Pine_Bluff,0,0
14,17,733093,2007-02-21,1,67,-1,59,Auburn,Arkansas,0,1
14,86,733050,2007-01-09,1,79,-1,72,Florida,Arkansas,1,1
14,98,733058,2007-01-17,-1,67,1,64,Georgia,Arkansas,0,1
14,132,733075,2007-02-03,-1,82,1,74,Kentucky,Arkansas,1,1
14,147,733082,2007-02-10,1,71,-1,67,LSU,Arkansas,0,1
14,164,733054,2007-01-13,1,74,-1,72,Mississippi,Arkansas,0,1
14,165,733086,2007-02-14,1,84,-1,60,Mississippi_St,Arkansas,0,1
14,166,733010,2006-11-30,1,86,-1,64,Missouri,Arkansas,0,1
14,251,733065,2007-01-24,1,66,-1,60,South_Carolina,Arkansas,0,1
14,271,733096,2007-02-24,-1,83,1,72,Tennessee,Arkansas,1,1
14,274,733030,2006-12-20,1,80,-1,76,Texas,Arkansas,1,1
14,277,733026,2006-12-16,0,71,0,56,Texas_Tech,Arkansas,1,1
15,27,733014,2006-12-04,1,81,-1,72,Bowling_Green,Arkansas_St,0,0
15,48,732990,2006-11-10,0,83,0,44,Clemson,Arkansas_St,0,0
15,68,733076,2007-02-04,1,76,-1,68,Denver,Arkansas_St,0,0
15,75,733012,2006-12-02,1,73,-1,70,E_Illinois,Arkansas_St,0,0
15,88,733068,2007-01-27,1,80,-1,61,Florida_Intl,Arkansas_St,0,0
15,157,733009,2006-11-29,1,86,-1,60,Memphis,Arkansas_St,1,0
15,169,732992,2006-11-12,0,69,0,67,Monmouth_NJ,Arkansas_St,0,0
15,208,732991,2006-11-11,1,69,-1,61,Old_Dominion,Arkansas_St,1,0
15,232,733007,2006-11-27,1,84,-1,78,S_Dakota_St,Arkansas_St,0,0
15,250,733038,2006-12-28,-1,91,1,78,South_Alabama,Arkansas_St,0,0
15,250,733083,2007-02-11,1,85,-1,67,South_Alabama,Arkansas_St,0,0
15,281,733054,2007-01-13,1,87,-1,79,Troy,Arkansas_St,0,0
15,291,733080,2007-02-08,-1,76,1,70,ULL,Arkansas_St,0,0
15,292,733045,2007-01-04,1,77,-1,69,ULM,Arkansas_St,0,0
16,8,733086,2007-02-14,1,64,-1,49,American_Univ,Army,0,0
16,30,733068,2007-01-27,1,74,-1,49,Bucknell,Army,0,0
16,30,733096,2007-02-24,-1,54,1,49,Bucknell,Army,0,0
16,30,733104,2007-03-04,1,68,-1,47,Bucknell,Army,0,0
16,52,733047,2007-01-06,1,73,-1,71,Colgate,Army,0,0
16,52,733075,2007-02-03,-1,42,1,38,Colgate,Army,0,0
16,58,733001,2006-11-21,-1,65,1,56,Cornell,Army,0,0
16,63,733043,2007-01-02,1,66,-1,58,Dartmouth,Army,0,0
16,109,733050,2007-01-09,1,66,-1,42,Holy_Cross,Army,1,0
16,109,733078,2007-02-06,-1,70,1,54,Holy_Cross,Army,1,0
16,134,733065,2007-01-24,1,76,-1,68,Lafayette,Army,0,0
16,136,733082,2007-02-10,1,75,-1,64,Lehigh,Army,0,0
16,161,733038,2006-12-28,1,62,-1,50,Michigan,Army,0,0
16,166,732991,2006-11-11,1,67,-1,58,Missouri,Army,0,0
16,181,733089,2007-02-17,1,76,-1,68,Navy,Army,0,0
16,202,733031,2006-12-21,1,88,-1,47,Notre_Dame,Army,1,0
17,14,733079,2007-02-07,1,65,-1,57,Arkansas,Auburn,1,0
17,86,733068,2007-01-27,-1,91,1,66,Florida,Auburn,1,0
17,98,733089,2007-02-17,1,86,-1,79,Georgia,Auburn,0,0
17,132,733051,2007-01-10,1,84,-1,57,Kentucky,Auburn,1,0
17,147,733054,2007-01-13,1,65,-1,63,LSU,Auburn,0,0
17,164,733075,2007-02-03,-1,82,1,59,Mississippi,Auburn,0,0
17,164,733103,2007-03-03,1,83,-1,79,Mississippi,Auburn,0,0
17,165,733061,2007-01-20,1,87,-1,76,Mississippi_St,Auburn,0,0
17,165,733082,2007-02-10,-1,91,1,83,Mississippi_St,Auburn,0,0
17,207,733004,2006-11-24,0,66,0,65,Oklahoma_St,Auburn,0,0
17,216,733013,2006-12-03,-1,74,1,66,Pittsburgh,Auburn,1,0
17,253,733043,2007-01-02,1,56,-1,54,Southern_Miss,Auburn,0,0
17,275,733032,2006-12-22,-1,87,1,58,Texas_A&M,Auburn,1,0
17,329,733005,2006-11-25,0,77,0,63,Wisconsin,Auburn,1,0
18,2,733089,2007-02-17,1,74,-1,57,Akron,Austin_Peay,0,0
18,15,733005,2006-11-25,1,77,-1,70,Arkansas_St,Austin_Peay,0,0
18,65,732991,2006-11-11,1,78,-1,62,Dayton,Austin_Peay,0,0
18,76,733103,2007-03-03,0,63,0,62,E_Kentucky,Austin_Peay,1,0
18,82,733028,2006-12-18,-1,80,1,75,Evansville,Austin_Peay,0,0
18,115,732993,2006-11-13,1,80,-1,35,Illinois,Austin_Peay,1,0
18,157,733024,2006-12-14,1,88,-1,63,Memphis,Austin_Peay,1,0
18,172,733017,2006-12-07,1,70,-1,66,Morehead_St,Austin_Peay,0,0
18,172,733096,2007-02-24,-1,82,1,77,Morehead_St,Austin_Peay,0,0
18,177,733073,2007-02-01,1,77,-1,68,Murray_St,Austin_Peay,0,0
18,273,733092,2007-02-20,1,73,-1,72,Tennessee_Tech,Austin_Peay,0,0
19,2,733075,2007-02-03,1,70,-1,52,Akron,Ball_St,0,0
19,27,733072,2007-01-31,1,67,-1,57,Bowling_Green,Ball_St,0,0
19,32,733016,2006-12-06,1,65,-1,41,Butler,Ball_St,1,0
19,34,733094,2007-02-22,-1,61,1,59,C_Michigan,Ball_St,0,0
19,44,733001,2006-11-21,-1,70,1,55,Chattanooga,Ball_St,0,0
19,77,733054,2007-01-13,-1,56,1,52,E_Michigan,Ball_St,0,0
19,77,733097,2007-02-25,1,61,-1,51,E_Michigan,Ball_St,0,0
19,97,733007,2006-11-27,1,69,-1,54,Georgetown,Ball_St,1,0
19,116,733089,2007-02-17,1,70,-1,57,Illinois_St,Ball_St,0,0
19,117,733040,2006-12-30,1,71,-1,57,Indiana,Ball_St,1,0
19,128,733004,2006-11-24,0,64,0,46,Kansas,Ball_St,1,0
19,131,733065,2007-01-24,-1,60,1,54,Kent,Ball_St,0,0
19,160,733082,2007-02-10,1,66,-1,44,Miami_OH,Ball_St,1,0
19,207,733019,2006-12-09,0,75,0,56,Oklahoma_St,Ball_St,0,0
19,270,733029,2006-12-19,-1,75,1,70,Temple,Ball_St,0,0
19,272,733032,2006-12-22,1,67,-1,60,Tennessee_St,Ball_St,0,0
19,279,733047,2007-01-06,-1,62,1,60,Toledo,Ball_St,0,0
19,279,733101,2007-03-01,1,71,-1,61,Toledo,Ball_St,0,0
19,316,733050,2007-01-09,1,74,-1,61,W_Michigan,Ball_St,0,0
19,316,733104,2007-03-04,-1,71,1,67,W_Michigan,Ball_St,0,0
19,330,733005,2006-11-25,0,76,0,66,WKU,Ball_St,0,0
20,101,732995,2006-11-15,1,78,-1,69,Gonzaga,Baylor,1,0
20,121,733075,2007-02-03,1,71,-1,58,Iowa_St,Baylor,0,0
20,128,733065,2007-01-24,-1,82,1,56,Kansas,Baylor,1,0
20,129,733058,2007-01-17,1,69,-1,60,Kansas_St,Baylor,0,0
20,166,733086,2007-02-14,1,78,-1,71,Missouri,Baylor,0,0
20,206,733061,2007-01-20,1,91,-1,51,Oklahoma,Baylor,0,0
20,206,733082,2007-02-10,-1,68,1,64,Oklahoma,Baylor,0,0
20,207,733047,2007-01-06,1,81,-1,77,Oklahoma_St,Baylor,0,0
20,251,733019,2006-12-09,-1,64,1,59,South_Carolina,Baylor,0,0
20,267,733026,2006-12-16,1,94,-1,71,Syracuse,Baylor,0,0
20,274,733068,2007-01-27,1,84,-1,79,Texas,Baylor,1,0
20,274,733089,2007-02-17,-1,68,1,67,Texas,Baylor,1,0
20,275,733050,2007-01-09,-1,61,1,51,Texas_A&M,Baylor,1,0
20,275,733096,2007-02-24,1,97,-1,87,Texas_A&M,Baylor,1,0
20,277,733100,2007-02-28,1,85,-1,74,Texas_Tech,Baylor,1,0
21,37,733059,2007-01-18,1,79,-1,67,Campbell,Belmont,0,1
21,81,733066,2007-01-25,-1,80,1,70,ETSU,Belmont,0,1
21,115,733027,2006-12-17,1,77,-1,51,Illinois,Belmont,1,1
21,138,733053,2007-01-12,-1,55,1,50,Lipscomb,Belmont,0,1
21,138,733081,2007-02-09,1,70,-1,60,Lipscomb,Belmont,0,1
21,162,733029,2006-12-19,1,67,-1,58,Michigan_St,Belmont,1,1
21,176,733007,2006-11-27,1,64,-1,57,MTSU,Belmont,0,1
21,262,733039,2006-12-29,1,71,-1,60,St_Mary's_CA,Belmont,0,1
21,296,732993,2006-11-13,-1,88,1,83,UNC_Wilmington,Belmont,0,1
22,57,733044,2007-01-03,1,66,-1,58,Coppin_St,Bethune-Cookman,0,0
22,60,733026,2006-12-16,1,94,-1,65,CS_Fullerton,Bethune-Cookman,0,0
22,67,733070,2007-01-29,-1,62,1,46,Delaware_St,Bethune-Cookman,0,0
22,67,733098,2007-02-26,1,47,-1,40,Delaware_St,Bethune-Cookman,0,0
22,87,733012,2006-12-02,1,83,-1,73,Florida_A&M,Bethune-Cookman,1,0
22,87,733103,2007-03-03,-1,68,1,62,Florida_A&M,Bethune-Cookman,1,0
22,103,733047,2007-01-06,-1,59,1,55,Hampton,Bethune-Cookman,0,0
22,103,733075,2007-02-03,1,67,-1,45,Hampton,Bethune-Cookman,0,0
22,111,733061,2007-01-20,1,63,-1,60,Howard,Bethune-Cookman,0,0
22,111,733089,2007-02-17,-1,56,1,54,Howard,Bethune-Cookman,0,0
22,193,733049,2007-01-08,-1,68,1,65,Norfolk_St,Bethune-Cookman,0,0
22,193,733077,2007-02-05,1,66,-1,52,Norfolk_St,Bethune-Cookman,0,0
22,210,733021,2006-12-11,1,92,-1,64,Oregon,Bethune-Cookman,1,0
22,211,733019,2006-12-09,1,72,-1,49,Oregon_St,Bethune-Cookman,0,0
22,231,733056,2007-01-15,-1,68,1,56,S_Carolina_St,Bethune-Cookman,0,0
22,243,733032,2006-12-22,1,52,-1,49,Savannah_St,Bethune-Cookman,0,0
22,252,733041,2006-12-31,1,82,-1,49,South_Florida,Bethune-Cookman,0,0
22,289,733001,2006-11-21,1,81,-1,46,UCF,Bethune-Cookman,0,0
22,298,733024,2006-12-14,1,88,-1,36,USC,Bethune-Cookman,1,0
22,317,733068,2007-01-27,-1,56,1,48,W_Salem_St,Bethune-Cookman,0,0
23,2,733016,2006-12-06,-1,90,1,55,Akron,Binghamton,0,0
23,6,733075,2007-02-03,1,65,-1,62,Albany_NY,Binghamton,1,0
23,26,733052,2007-01-11,-1,61,1,49,Boston_Univ,Binghamton,0,0
23,26,733080,2007-02-08,1,66,-1,54,Boston_Univ,Binghamton,0,0
23,26,733103,2007-03-03,1,62,-1,58,Boston_Univ,Binghamton,0,0
23,52,733007,2006-11-27,1,78,-1,70,Colgate,Binghamton,0,0
23,140,732991,2006-11-11,1,73,-1,59,Long_Island,Binghamton,0,0
23,148,733054,2007-01-13,1,69,-1,64,Maine,Binghamton,0,0
23,186,733059,2007-01-18,-1,75,1,72,New_Hampshire,Binghamton,0,0
23,215,733038,2006-12-28,0,90,0,83,Pepperdine,Binghamton,0,0
23,228,733012,2006-12-02,-1,79,1,65,Rider,Binghamton,0,0
23,266,733050,2007-01-09,1,67,-1,55,Stony_Brook,Binghamton,0,0
23,293,733044,2007-01-03,-1,73,1,71,UMBC,Binghamton,0,0
23,293,733069,2007-01-28,1,51,-1,48,UMBC,Binghamton,0,0
23,309,733062,2007-01-21,-1,65,1,61,Vermont,Binghamton,0,0
23,309,733090,2007-02-18,1,71,-1,61,Vermont,Binghamton,0,0
24,54,733000,2006-11-20,1,67,-1,50,Colorado_St,Boise_St,0,0
24,91,733101,2007-03-01,1,78,-1,77,Fresno_St,Boise_St,0,0
24,106,733103,2007-03-03,1,92,-1,75,Hawaii,Boise_St,0,0
24,142,733075,2007-02-03,1,84,-1,76,Louisiana_Tech,Boise_St,0,0
24,144,733029,2006-12-19,1,84,-1,82,Loy_Marymount,Boise_St,0,0
24,170,733013,2006-12-03,1,62,-1,58,Montana,Boise_St,0,0
24,185,733049,2007-01-08,1,90,-1,86,Nevada,Boise_St,1,0
24,185,733096,2007-02-24,-1,95,1,81,Nevada,Boise_St,1,0
24,188,733054,2007-01-13,-1,73,1,69,New_Mexico_St,Boise_St,1,0
24,188,733072,2007-01-31,1,78,-1,68,New_Mexico_St,Boise_St,1,0
24,302,733059,2007-01-18,1,80,-1,79,Utah_St,Boise_St,0,0
24,321,733005,2006-11-25,0,65,0,63,Washington_St,Boise_St,1,0
24,333,732991,2006-11-11,1,94,-1,79,Wyoming,Boise_St,0,0
25,48,733061,2007-01-20,1,74,-1,54,Clemson,Boston_College,0,1
25,73,733069,2007-01-28,1,75,-1,61,Duke,Boston_College,1,1
25,73,733086,2007-02-14,-1,78,1,70,Duke,Boston_College,1,1
25,74,733038,2006-12-28,-1,98,1,93,Duquesne,Boston_College,0,1
25,100,733104,2007-03-04,1,74,-1,60,Georgia_Tech,Boston_College,1,1
25,128,733033,2006-12-23,1,84,-1,66,Kansas,Boston_College,1,1
25,194,733089,2007-02-17,-1,77,1,72,North_Carolina,Boston_College,1,1
