team2,team1,notsure1,date,H_A_N1,points1,H_A_N2,points2,team1_name,team2_name,team1_madness,team2_madness
4,102,731950,2004-01-05,1,86,-1,60,Grambling,Alabama_A&M,0,0
4,102,732011,2004-03-06,-1,81,1,76,Grambling,Alabama_A&M,0,0
4,124,731948,2004-01-03,1,86,-1,79,Jackson_St,Alabama_A&M,0,0
4,126,731905,2003-11-21,1,74,-1,68,Jacksonville_St,Alabama_A&M,0,0
4,172,731957,2004-01-12,-1,72,1,60,MS_Valley_St,Alabama_A&M,0,0
4,172,731985,2004-02-09,1,61,-1,52,MS_Valley_St,Alabama_A&M,0,0
4,213,732004,2004-02-28,1,66,-1,65,Prairie_View,Alabama_A&M,0,0
4,236,731992,2004-02-16,1,77,-1,69,Savannah_St,Alabama_A&M,0,0
4,268,731910,2003-11-26,1,100,-1,65,Texas_A&M,Alabama_A&M,0,0
4,277,732006,2004-03-01,1,92,-1,77,TX_Southern,Alabama_A&M,0,0
4,278,731934,2003-12-20,1,81,-1,68,UAB,Alabama_A&M,1,0
5,4,731962,2004-01-17,-1,65,1,58,Alabama_A&M,Alabama_St,0,1
5,7,731969,2004-01-24,1,77,-1,70,Alcorn_St,Alabama_St,0,1
5,13,731957,2004-01-12,-1,61,1,54,Ark_Pine_Bluff,Alabama_St,0,1
5,24,731908,2003-11-24,1,67,-1,57,Birmingham_So,Alabama_St,0,1
5,124,731950,2004-01-05,1,60,-1,54,Jackson_St,Alabama_St,0,1
5,162,731944,2003-12-30,1,68,-1,44,Mississippi,Alabama_St,0,1
5,172,731955,2004-01-10,-1,60,1,47,MS_Valley_St,Alabama_St,0,1
5,172,731983,2004-02-07,1,72,-1,58,MS_Valley_St,Alabama_St,0,1
5,174,731918,2003-12-04,1,71,-1,48,MTSU,Alabama_St,0,1
5,174,731931,2003-12-17,-1,67,1,62,MTSU,Alabama_St,0,1
5,181,731934,2003-12-20,1,70,-1,43,Nevada,Alabama_St,1,1
5,234,731935,2003-12-21,0,63,0,53,Santa_Barbara,Alabama_St,0,1
5,243,731914,2003-11-30,1,66,-1,49,South_Alabama,Alabama_St,0,1
5,277,732004,2004-02-28,1,62,-1,59,TX_Southern,Alabama_St,0,1
6,23,731959,2004-01-14,-1,59,1,53,Binghamton,Albany_NY,0,0
6,23,731987,2004-02-11,1,58,-1,46,Binghamton,Albany_NY,0,0
6,27,731949,2004-01-04,-1,79,1,62,Boston_Univ,Albany_NY,0,0
6,27,731977,2004-02-01,1,67,-1,55,Boston_Univ,Albany_NY,0,0
6,52,731916,2003-12-02,1,68,-1,65,Colgate,Albany_NY,0,0
6,104,731970,2004-01-25,1,57,-1,48,Hartford,Albany_NY,0,0
6,139,731924,2003-12-10,1,78,-1,65,Long_Island,Albany_NY,0,0
6,146,731963,2004-01-18,1,56,-1,50,Maine,Albany_NY,0,0
6,146,731990,2004-02-14,-1,48,1,36,Maine,Albany_NY,0,0
6,152,731942,2003-12-28,1,82,-1,66,Massachusetts,Albany_NY,0,0
6,182,731983,2004-02-07,-1,60,1,54,New_Hampshire,Albany_NY,0,0
6,182,732010,2004-03-05,0,43,0,38,New_Hampshire,Albany_NY,0,0
6,191,731956,2004-01-11,1,77,-1,70,Northeastern,Albany_NY,0,0
6,191,732005,2004-02-29,-1,80,1,62,Northeastern,Albany_NY,0,0
6,210,731912,2003-11-28,1,83,-1,54,Pittsburgh,Albany_NY,1,0
6,227,731934,2003-12-20,-1,75,1,69,Sacred_Heart,Albany_NY,0,0
6,241,731905,2003-11-21,1,71,-1,50,Siena,Albany_NY,0,0
6,259,731966,2004-01-21,1,65,-1,61,Stony_Brook,Albany_NY,0,0
6,259,731994,2004-02-18,-1,81,1,74,Stony_Brook,Albany_NY,0,0
6,285,731947,2004-01-02,-1,67,1,62,UMBC,Albany_NY,0,0
6,300,731973,2004-01-28,-1,53,1,48,Vermont,Albany_NY,1,0
6,300,732002,2004-02-26,1,77,-1,45,Vermont,Albany_NY,1,0
6,308,731944,2003-12-30,-1,69,1,59,Wagner,Albany_NY,0,0
7,4,731999,2004-02-23,1,86,-1,72,Alabama_A&M,Alcorn_St,0,0
7,5,731997,2004-02-21,1,65,-1,45,Alabama_St,Alcorn_St,1,0
7,12,731916,2003-12-02,1,84,-1,49,Ark_Little_Rock,Alcorn_St,0,0
7,102,731957,2004-01-12,-1,75,1,61,Grambling,Alcorn_St,0,0
7,124,731955,2004-01-10,-1,78,1,71,Jackson_St,Alcorn_St,0,0
7,126,731944,2003-12-30,1,74,-1,41,Jacksonville_St,Alcorn_St,0,0
7,172,731962,2004-01-17,1,68,-1,42,MS_Valley_St,Alcorn_St,0,0
7,172,731990,2004-02-14,-1,79,1,52,MS_Valley_St,Alcorn_St,0,0
7,240,731913,2003-11-29,-1,80,1,63,SF_Austin,Alcorn_St,0,0
7,240,731920,2003-12-06,1,56,-1,49,SF_Austin,Alcorn_St,0,0
7,246,731905,2003-11-21,1,79,-1,67,Southern_Miss,Alcorn_St,0,0
7,247,731976,2004-01-31,1,84,-1,73,Southern_Univ,Alcorn_St,0,0
7,247,732004,2004-02-28,-1,71,1,64,Southern_Univ,Alcorn_St,0,0
7,261,731909,2003-11-25,1,99,-1,59,TAM_C._Christi,Alcorn_St,0,0
7,261,731974,2004-01-29,-1,84,1,73,TAM_C._Christi,Alcorn_St,0,0
7,277,731948,2004-01-03,1,72,-1,49,TX_Southern,Alcorn_St,0,0
7,296,731978,2004-02-02,1,74,-1,52,UTRGV,Alcorn_St,0,0
8,31,731983,2004-02-07,1,67,-1,62,Bucknell,American_Univ,0,0
8,66,731909,2003-11-25,-1,72,1,63,Delaware,American_Univ,0,0
8,80,731918,2003-12-04,1,85,-1,82,Elon,American_Univ,0,0
8,83,731913,2003-11-29,1,55,-1,54,F_Dickinson,American_Univ,0,0
8,133,731975,2004-01-30,-1,86,1,83,Lafayette,American_Univ,0,0
8,135,731962,2004-01-17,-1,63,1,58,Lehigh,American_Univ,1,0
8,135,731989,2004-02-13,1,86,-1,65,Lehigh,American_Univ,1,0
8,151,731906,2003-11-22,1,79,-1,48,Maryland,American_Univ,1,0
8,186,731950,2004-01-05,-1,75,1,72,Niagara,American_Univ,0,0
8,196,731935,2003-12-21,1,78,-1,74,Notre_Dame,American_Univ,0,0
8,209,731942,2003-12-28,0,82,0,69,Pepperdine,American_Univ,0,0
8,251,731932,2003-12-18,1,75,-1,63,St_Francis_PA,American_Univ,0,0
9,26,731906,2003-11-22,0,92,0,67,Boston_College,Appalachian_St,1,0
9,43,731927,2003-12-13,1,85,-1,64,Charlotte,Appalachian_St,1,0
9,44,731997,2004-02-21,-1,74,1,49,Chattanooga,Appalachian_St,0,0
9,51,731985,2004-02-09,1,65,-1,63,Col_Charleston,Appalachian_St,0,0
9,51,732008,2004-03-03,1,71,-1,61,Col_Charleston,Appalachian_St,0,0
9,64,732000,2004-02-24,-1,64,1,63,Davidson,Appalachian_St,0,0
9,80,731973,2004-01-28,1,76,-1,69,Elon,Appalachian_St,0,0
9,81,731969,2004-01-24,-1,93,1,80,ETSU,Appalachian_St,1,0
9,81,731983,2004-02-07,1,66,-1,63,ETSU,Appalachian_St,1,0
9,92,731976,2004-01-31,1,85,-1,74,Furman,Appalachian_St,0,0
9,93,731912,2003-11-28,1,76,-1,62,G_Washington,Appalachian_St,0,0
9,94,731978,2004-02-02,-1,81,1,77,Ga_Southern,Appalachian_St,0,0
9,167,731905,2003-11-21,-1,69,1,65,Monmouth_NJ,Appalachian_St,1,0
9,244,731947,2004-01-02,1,78,-1,58,South_Carolina,Appalachian_St,1,0
9,250,731913,2003-11-29,1,68,-1,63,St_Francis_NY,Appalachian_St,0,0
9,266,731934,2003-12-20,1,86,-1,78,Tennessee_Tech,Appalachian_St,0,0
9,287,731962,2004-01-17,-1,74,1,61,UNC_Greensboro,Appalachian_St,0,0
9,299,731936,2003-12-22,1,63,-1,48,Vanderbilt,Appalachian_St,1,0
9,305,731989,2004-02-13,-1,64,1,62,W_Carolina,Appalachian_St,0,0
9,305,732004,2004-02-28,1,86,-1,69,W_Carolina,Appalachian_St,0,0
9,321,731955,2004-01-10,-1,99,1,92,Wofford,Appalachian_St,0,0
10,37,731981,2004-02-05,1,87,-1,83,California,Arizona,0,1
10,86,731912,2003-11-28,0,78,0,77,Florida,Arizona,1,1
10,205,731997,2004-02-21,1,90,-1,84,Oregon_St,Arizona,0,1
10,257,731955,2004-01-10,-1,82,1,72,Stanford,Arizona,1,1
10,257,731983,2004-02-07,1,80,-1,77,Stanford,Arizona,1,1
10,290,731960,2004-01-15,1,99,-1,90,USC,Arizona,0,1
10,310,731974,2004-01-29,1,96,-1,83,Washington,Arizona,1,1
10,310,732002,2004-02-26,-1,89,1,84,Washington,Arizona,1,1
11,10,731948,2004-01-03,-1,93,1,74,Arizona,Arizona_St,1,0
11,10,732012,2004-03-07,1,106,-1,81,Arizona,Arizona_St,1,0
11,37,731955,2004-01-10,-1,74,1,62,California,Arizona_St,0,0
11,37,731983,2004-02-07,1,85,-1,83,California,Arizona_St,0,0
11,180,731917,2003-12-03,1,66,-1,60,Nebraska,Arizona_St,0,0
11,194,731931,2003-12-17,1,63,-1,61,Northwestern,Arizona_St,0,0
11,204,731967,2004-01-22,-1,83,1,76,Oregon,Arizona_St,0,0
11,205,731995,2004-02-19,1,68,-1,61,Oregon_St,Arizona_St,0,0
11,257,731953,2004-01-08,-1,63,1,62,Stanford,Arizona_St,1,0
11,257,731981,2004-02-05,1,81,-1,51,Stanford,Arizona_St,1,0
11,282,731960,2004-01-15,1,66,-1,58,UCLA,Arizona_St,0,0
11,290,731990,2004-02-14,-1,93,1,84,USC,Arizona_St,0,0
11,307,731944,2003-12-30,-1,81,1,76,W_Michigan,Arizona_St,1,0
11,310,731976,2004-01-31,1,90,-1,81,Washington,Arizona_St,1,0
11,310,732004,2004-02-28,-1,96,1,72,Washington,Arizona_St,1,0
11,311,731974,2004-01-29,1,63,-1,56,Washington_St,Arizona_St,0,0
11,311,732002,2004-02-26,-1,83,1,70,Washington_St,Arizona_St,0,0
12,11,731906,2003-11-22,1,89,-1,72,Arizona_St,Ark_Little_Rock,0,0
12,15,731976,2004-01-31,1,57,-1,56,Arkansas_St,Ark_Little_Rock,0,0
12,59,731934,2003-12-20,1,91,-1,66,Creighton,Ark_Little_Rock,0,0
12,113,731919,2003-12-05,0,51,0,47,Idaho_St,Ark_Little_Rock,0,0
12,163,731948,2004-01-03,-1,68,1,58,Mississippi_St,Ark_Little_Rock,1,0
12,185,731983,2004-02-07,1,100,-1,95,New_Orleans,Ark_Little_Rock,0,0
12,190,731967,2004-01-22,-1,82,1,77,North_Texas,Ark_Little_Rock,0,0
12,249,731909,2003-11-25,1,89,-1,75,St_Bonaventure,Ark_Little_Rock,0,0
12,283,732004,2004-02-28,1,70,-1,66,ULL,Ark_Little_Rock,1,0
12,284,731927,2003-12-13,1,73,-1,69,ULM,Ark_Little_Rock,0,0
12,320,731960,2004-01-15,1,86,-1,71,WKU,Ark_Little_Rock,0,0
13,1,731906,2003-11-22,1,63,-1,40,Air_Force,Ark_Pine_Bluff,1,0
13,4,731955,2004-01-10,1,71,-1,41,Alabama_A&M,Ark_Pine_Bluff,0,0
13,4,731983,2004-02-07,-1,81,1,70,Alabama_A&M,Ark_Pine_Bluff,0,0
13,5,731985,2004-02-09,-1,67,1,52,Alabama_St,Ark_Pine_Bluff,1,0
13,7,731964,2004-01-19,-1,64,1,51,Alcorn_St,Ark_Pine_Bluff,0,0
13,7,731992,2004-02-16,1,66,-1,62,Alcorn_St,Ark_Pine_Bluff,0,0
13,15,731931,2003-12-17,1,84,-1,52,Arkansas_St,Ark_Pine_Bluff,0,0
13,102,731976,2004-01-31,-1,78,1,55,Grambling,Ark_Pine_Bluff,0,0
13,102,732004,2004-02-28,1,74,-1,59,Grambling,Ark_Pine_Bluff,0,0
13,124,731978,2004-02-02,-1,66,1,48,Jackson_St,Ark_Pine_Bluff,0,0
13,124,732006,2004-03-01,1,74,-1,58,Jackson_St,Ark_Pine_Bluff,0,0
13,140,731920,2003-12-06,-1,71,1,59,Louisiana_Tech,Ark_Pine_Bluff,0,0
13,140,731927,2003-12-13,1,82,-1,47,Louisiana_Tech,Ark_Pine_Bluff,0,0
13,172,731948,2004-01-03,1,78,-1,48,MS_Valley_St,Ark_Pine_Bluff,0,0
13,172,732011,2004-03-06,-1,65,1,42,MS_Valley_St,Ark_Pine_Bluff,0,0
13,184,731934,2003-12-20,1,89,-1,60,New_Mexico_St,Ark_Pine_Bluff,0,0
13,200,731916,2003-12-02,1,94,-1,24,Oklahoma,Ark_Pine_Bluff,0,0
13,213,731969,2004-01-24,1,71,-1,50,Prairie_View,Ark_Pine_Bluff,0,0
13,213,731997,2004-02-21,-1,64,1,55,Prairie_View,Ark_Pine_Bluff,0,0
13,247,731962,2004-01-17,-1,72,1,60,Southern_Univ,Ark_Pine_Bluff,0,0
13,247,731990,2004-02-14,1,72,-1,51,Southern_Univ,Ark_Pine_Bluff,0,0
13,268,731908,2003-11-24,1,82,-1,53,Texas_A&M,Ark_Pine_Bluff,0,0
13,275,731913,2003-11-29,1,80,-1,50,Tulane,Ark_Pine_Bluff,0,0
13,277,731971,2004-01-26,1,80,-1,50,TX_Southern,Ark_Pine_Bluff,0,0
13,277,731999,2004-02-23,-1,63,1,52,TX_Southern,Ark_Pine_Bluff,0,0
13,295,731936,2003-12-22,1,103,-1,60,UTEP,Ark_Pine_Bluff,1,0
14,3,731959,2004-01-14,1,81,-1,65,Alabama,Arkansas,1,0
14,3,732008,2004-03-03,-1,72,1,68,Alabama,Arkansas,1,0
14,17,731966,2004-01-21,1,70,-1,63,Auburn,Arkansas,0,0
14,86,732004,2004-02-28,-1,73,1,68,Florida,Arkansas,1,0
14,98,731976,2004-01-31,1,71,-1,50,Georgia,Arkansas,0,0
14,115,731920,2003-12-06,0,84,0,61,Illinois,Arkansas,1,0
14,131,731994,2004-02-18,1,73,-1,56,Kentucky,Arkansas,1,0
14,145,731951,2004-01-06,-1,66,1,55,LSU,Arkansas,0,0
14,145,731983,2004-02-07,1,65,-1,52,LSU,Arkansas,0,0
14,162,732011,2004-03-06,1,55,-1,45,Mississippi,Arkansas,0,0
14,163,731955,2004-01-10,1,80,-1,62,Mississippi_St,Arkansas,1,0
14,163,731990,2004-02-14,-1,77,1,70,Mississippi_St,Arkansas,1,0
14,201,731934,2003-12-20,-1,73,1,58,Oklahoma_St,Arkansas,1,0
14,264,731987,2004-02-11,1,69,-1,65,Tennessee,Arkansas,0,0
14,305,731936,2003-12-22,-1,62,1,59,W_Carolina,Arkansas,0,0
15,12,731955,2004-01-10,1,75,-1,65,Ark_Little_Rock,Arkansas_St,0,0
15,12,732011,2004-03-06,1,83,-1,78,Ark_Little_Rock,Arkansas_St,0,0
15,68,731967,2004-01-22,-1,66,1,65,Denver,Arkansas_St,0,0
15,174,731960,2004-01-15,1,92,-1,86,MTSU,Arkansas_St,0,0
15,174,731995,2004-02-19,-1,70,1,69,MTSU,Arkansas_St,0,0
15,190,731969,2004-01-24,-1,87,1,73,North_Texas,Arkansas_St,0,0
15,208,731942,2003-12-28,0,73,0,61,Penn_St,Arkansas_St,0,0
15,272,731917,2003-12-03,-1,64,1,63,Toledo,Arkansas_St,0,0
15,283,732002,2004-02-26,1,82,-1,62,ULL,Arkansas_St,1,0
15,296,731987,2004-02-11,1,70,-1,67,UTRGV,Arkansas_St,0,0
15,320,731962,2004-01-17,1,74,-1,66,WKU,Arkansas_St,0,0
16,6,731919,2003-12-05,1,68,-1,62,Albany_NY,Army,0,0
16,8,731977,2004-02-01,1,60,-1,46,American_Univ,Army,0,0
16,8,732002,2004-02-26,-1,54,1,48,American_Univ,Army,0,0
16,8,732011,2004-03-06,0,65,0,48,American_Univ,Army,0,0
16,31,731968,2004-01-23,-1,56,1,23,Bucknell,Army,0,0
16,31,731998,2004-02-22,1,75,-1,25,Bucknell,Army,0,0
16,47,731947,2004-01-02,1,82,-1,58,Citadel,Army,0,0
16,56,731920,2003-12-06,1,74,-1,46,Connecticut,Army,1,0
16,58,731913,2003-11-29,0,79,0,66,Cornell,Army,0,0
16,83,731949,2004-01-04,-1,57,1,48,F_Dickinson,Army,0,0
16,109,731955,2004-01-10,-1,60,1,32,Holy_Cross,Army,0,0
16,109,731983,2004-02-07,1,78,-1,38,Holy_Cross,Army,0,0
16,133,731959,2004-01-14,1,76,-1,40,Lafayette,Army,0,0
16,133,731987,2004-02-11,-1,78,1,70,Lafayette,Army,0,0
16,135,731970,2004-01-25,-1,60,1,45,Lehigh,Army,1,0
16,135,731996,2004-02-20,1,68,-1,63,Lehigh,Army,1,0
16,177,732004,2004-02-28,-1,43,1,37,Navy,Army,0,0
16,182,731944,2003-12-30,-1,61,1,47,New_Hampshire,Army,0,0
16,227,731909,2003-11-25,-1,55,1,51,Sacred_Heart,Army,0,0
16,250,731951,2004-01-06,-1,68,1,54,St_Francis_NY,Army,0,0
16,259,731925,2003-12-11,-1,69,1,44,Stony_Brook,Army,0,0
17,3,731962,2004-01-17,1,69,-1,46,Alabama,Auburn,1,0
17,3,732000,2004-02-24,-1,72,1,71,Alabama,Auburn,1,0
17,14,731980,2004-02-04,1,74,-1,52,Arkansas,Auburn,0,0
17,86,731969,2004-01-24,1,68,-1,52,Florida,Auburn,1,0
17,99,731936,2003-12-22,-1,77,1,72,Georgia_St,Auburn,0,0
17,131,731997,2004-02-21,-1,68,1,59,Kentucky,Auburn,1,0
17,162,731990,2004-02-14,1,72,-1,68,Mississippi,Auburn,0,0
17,163,731976,2004-01-31,-1,73,1,68,Mississippi_St,Auburn,1,0
17,163,732007,2004-03-02,1,105,-1,91,Mississippi_St,Auburn,1,0
17,244,731959,2004-01-14,-1,53,1,51,South_Carolina,Auburn,1,0
17,264,732004,2004-02-28,1,75,-1,69,Tennessee,Auburn,0,0
17,289,731934,2003-12-20,1,82,-1,69,UNLV,Auburn,0,0
17,299,731952,2004-01-07,1,59,-1,53,Vanderbilt,Auburn,1,0
18,3,731920,2003-12-06,1,65,-1,47,Alabama,Austin_Peay,1,0
18,21,731910,2003-11-26,1,68,-1,65,Belmont,Austin_Peay,0,0
18,131,731945,2003-12-31,0,61,0,53,Kentucky,Austin_Peay,1,0
18,141,731934,2003-12-20,1,80,-1,63,Louisville,Austin_Peay,1,0
18,155,731913,2003-11-29,1,74,-1,60,Memphis,Austin_Peay,1,0
18,174,731937,2003-12-23,1,70,-1,56,MTSU,Austin_Peay,0,0
18,175,732011,2004-03-06,0,66,0,60,Murray_St,Austin_Peay,1,0
18,316,731997,2004-02-21,1,62,-1,47,Wichita_St,Austin_Peay,0,0
18,320,731927,2003-12-13,1,75,-1,59,WKU,Austin_Peay,0,0
19,32,731977,2004-02-01,-1,84,1,75,Buffalo,Ball_St,0,0
19,35,732011,2004-03-06,1,94,-1,89,C_Michigan,Ball_St,0,0
19,56,731942,2003-12-28,1,101,-1,62,Connecticut,Ball_St,1,0
19,70,731997,2004-02-21,-1,70,1,49,Detroit,Ball_St,0,0
19,118,731927,2003-12-13,1,66,-1,65,Indiana_St,Ball_St,0,0
19,123,731934,2003-12-20,1,78,-1,60,IUPUI,Ball_St,0,0
19,130,731948,2004-01-03,1,70,-1,67,Kent,Ball_St,0,0
19,158,731992,2004-02-16,-1,62,1,55,Miami_OH,Ball_St,0,0
19,198,731983,2004-02-07,1,88,-1,84,Ohio,Ball_St,0,0
19,272,731973,2004-01-28,1,66,-1,63,Toledo,Ball_St,0,0
19,307,731969,2004-01-24,1,70,-1,66,W_Michigan,Ball_St,1,0
19,307,731987,2004-02-11,-1,72,1,61,W_Michigan,Ball_St,1,0
19,320,731937,2003-12-23,-1,78,1,69,WKU,Ball_St,0,0
19,322,731920,2003-12-06,1,64,-1,50,Wright_St,Ball_St,0,0
20,53,731976,2004-01-31,1,81,-1,66,Colorado,Baylor,0,0
20,128,731994,2004-02-18,1,74,-1,54,Kansas,Baylor,1,0
20,129,732008,2004-03-03,-1,64,1,62,Kansas_St,Baylor,0,0
20,164,731997,2004-02-21,-1,70,1,66,Missouri,Baylor,0,0
20,180,731966,2004-01-21,1,76,-1,47,Nebraska,Baylor,0,0
20,190,731923,2003-12-09,1,73,-1,69,North_Texas,Baylor,0,0
20,200,731973,2004-01-28,-1,78,1,67,Oklahoma,Baylor,0,0
20,200,732011,2004-03-06,1,46,-1,41,Oklahoma,Baylor,0,0
20,201,731990,2004-02-14,1,91,-1,58,Oklahoma_St,Baylor,1,0
20,201,732004,2004-02-28,-1,72,1,65,Oklahoma_St,Baylor,1,0
20,216,731948,2004-01-03,-1,76,1,65,Purdue,Baylor,0,0
20,233,731934,2003-12-20,0,79,0,64,San_Jose_St,Baylor,0,0
20,240,731909,2003-11-25,-1,79,1,57,SF_Austin,Baylor,0,0
20,242,731917,2003-12-03,-1,66,1,62,SMU,Baylor,0,0
20,267,731955,2004-01-10,1,79,-1,57,Texas,Baylor,1,0
20,267,731986,2004-02-10,-1,84,1,58,Texas,Baylor,1,0
20,270,731962,2004-01-17,-1,75,1,66,Texas_Tech,Baylor,1,0
20,270,731979,2004-02-03,1,83,-1,63,Texas_Tech,Baylor,1,0
20,292,731927,2003-12-13,-1,53,1,45,UT_San_Antonio,Baylor,1,0
20,296,731951,2004-01-06,-1,55,1,54,UTRGV,Baylor,0,0
21,99,732004,2004-02-28,-1,72,1,70,Georgia_St,Belmont,0,0
21,155,731931,2003-12-17,1,89,-1,83,Memphis,Belmont,1,0
21,156,731920,2003-12-06,1,72,-1,70,Mercer,Belmont,0,0
21,274,731953,2004-01-08,1,82,-1,80,Troy,Belmont,0,0
21,274,731991,2004-02-15,-1,74,1,67,Troy,Belmont,0,0
21,281,731964,2004-01-19,1,68,-1,63,UCF,Belmont,1,0
21,281,732010,2004-03-05,-1,64,1,62,UCF,Belmont,1,0
21,299,731905,2003-11-21,-1,74,1,59,Vanderbilt,Belmont,1,0
22,42,731944,2003-12-30,0,50,0,48,Charleston_So,Bethune-Cookman,0,0
22,57,731950,2004-01-05,1,69,-1,63,Coppin_St,Bethune-Cookman,0,0
22,57,731985,2004-02-09,-1,65,1,52,Coppin_St,Bethune-Cookman,0,0
22,59,731917,2003-12-03,1,69,-1,49,Creighton,Bethune-Cookman,0,0
22,67,731964,2004-01-19,-1,75,1,59,Delaware_St,Bethune-Cookman,0,0
22,67,731999,2004-02-23,1,84,-1,53,Delaware_St,Bethune-Cookman,0,0
22,92,731943,2003-12-29,1,62,-1,49,Furman,Bethune-Cookman,0,0
22,103,731957,2004-01-12,-1,77,1,67,Hampton,Bethune-Cookman,0,0
22,103,731992,2004-02-16,1,80,-1,58,Hampton,Bethune-Cookman,0,0
22,110,731931,2003-12-17,1,56,-1,45,Houston,Bethune-Cookman,0,0
22,129,731936,2003-12-22,1,66,-1,52,Kansas_St,Bethune-Cookman,0,0
22,146,731908,2003-11-24,-1,68,1,63,Maine,Bethune-Cookman,0,0
22,171,731948,2004-01-03,1,67,-1,66,Morgan_St,Bethune-Cookman,0,0
22,171,731983,2004-02-07,-1,79,1,64,Morgan_St,Bethune-Cookman,0,0
22,178,731972,2004-01-27,1,80,-1,50,NC_A&T,Bethune-Cookman,0,0
22,180,731934,2003-12-20,1,70,-1,26,Nebraska,Bethune-Cookman,0,0
22,225,731969,2004-01-24,1,71,-1,69,S_Carolina_St,Bethune-Cookman,0,0
22,225,732004,2004-02-28,-1,72,1,62,S_Carolina_St,Bethune-Cookman,0,0
22,236,731994,2004-02-18,1,57,-1,56,Savannah_St,Bethune-Cookman,0,0
22,277,731929,2003-12-15,1,54,-1,42,TX_Southern,Bethune-Cookman,0,0
23,27,731955,2004-01-10,1,63,-1,59,Boston_Univ,Binghamton,0,0
23,27,732005,2004-02-29,-1,69,1,53,Boston_Univ,Binghamton,0,0
23,104,731964,2004-01-19,1,60,-1,56,Hartford,Binghamton,0,0
23,113,731906,2003-11-22,0,78,0,62,Idaho_St,Binghamton,0,0
23,128,731943,2003-12-29,1,78,-1,46,Kansas,Binghamton,1,0
23,133,731921,2003-12-07,1,77,-1,72,Lafayette,Binghamton,0,0
23,142,731913,2003-11-29,0,67,0,56,Loy_Marymount,Binghamton,0,0
23,146,731984,2004-02-08,1,84,-1,51,Maine,Binghamton,0,0
23,146,732011,2004-03-06,0,79,0,77,Maine,Binghamton,0,0
23,182,731962,2004-01-17,-1,57,1,55,New_Hampshire,Binghamton,0,0
23,191,731994,2004-02-18,-1,69,1,57,Northeastern,Binghamton,0,0
23,255,731905,2003-11-21,0,76,0,58,St_Mary's_CA,Binghamton,0,0
23,260,731927,2003-12-13,1,75,-1,54,Syracuse,Binghamton,1,0
23,261,731949,2004-01-04,-1,56,1,47,TAM_C._Christi,Binghamton,0,0
23,300,731947,2004-01-02,-1,67,1,60,Vermont,Binghamton,1,0
23,300,731981,2004-02-05,1,70,-1,51,Vermont,Binghamton,1,0
24,50,731953,2004-01-08,-1,77,1,71,Coastal_Car,Birmingham_So,0,0
24,107,731992,2004-02-16,1,63,-1,62,High_Point,Birmingham_So,0,0
